source,source_query,repository,issue_number,title,url,state,created_at,updated_at,github_labels,candidate_failure_labels,candidate_primary_failure,candidate_cause_labels,priority_score,body_excerpt
github_search,wrong result,rapidsai/cuml,1828,[BUG] RF Regressor score function returns wrong results while using CumlArray,https://github.com/rapidsai/cuml/issues/1828,closed,2020-03-09T16:48:27Z,2020-03-13T21:41:04Z,bug|? - Needs Triage,precision_tolerance|crash_compile,precision_tolerance,hardware_backend,8,"When the CPU predict or the score function is updated to use the score function the RF regressor's score function return the wrong value. Furthermore, if the fil predict (which uses the cuarray) is called before the score function it will still return the wrong result. The test used was the `test_rf_regression_default` present in the `test_random_forest.py` file example: ``` fil_preds = cuml_model.predict(X_test, predict_model=""GPU"") cu_preds = cuml_model.predict(X_test, predict_model=""CPU"") cu_r2 = r2_score(y_test, cu_preds, convert_dtype=datatype) fil_r2 = r2_score(y_test, fil_preds, convert_dtype=datatype) # score function should be equivalent score_mse = cuml_model.score(X_test, y_test) manual_mse = ((fil_preds - y_test)**2).mean() assert manual_mse == pytest.approx(score_mse) ``` will throw an assertion error, but : ``` cu_preds = cuml_model.predict(X_test, predict_model=""CPU"") cu_r2 = r2_score(y_test, cu_preds, convert_dtype=datatype) # score function should be equivalent score_mse = cuml_model.score(X_test, y_test, predict_model=""CPU"") manual_mse = ((cu_preds - y_test)**2).mean() assert manual_mse == pytest.approx(score_mse) fil_preds = cuml_model.predict(X_test, predict_..."
github_search,tolerance,rapidsai/cuml,5298,[BUG] Intermittent test failure for test_train_cpu_infer_gpu with Lasso,https://github.com/rapidsai/cuml/issues/5298,open,2023-03-24T16:26:57Z,2023-03-24T16:26:57Z,bug|? - Needs Triage,precision_tolerance,precision_tolerance,unknown,8,"Intermittently, this test fails for the Lasso estimator as shown below: ``` =========================== short test summary info ============================ FAILED test_device_selection.py::test_train_cpu_infer_gpu[/lasso_test_data-True-cudf-random] - AssertionError: Not equal to tolerance rtol=0.15, atol=0 Mismatched elements: 1 / 200 (0.5%) Max absolute difference: 1.8451691 Max relative difference: 0.3051717 x: array([-138.49861 , 135.57141 , 34.378098, 79.78729 , 543.8457 , 265.2122 , -345.55392 , -682.26105 , -143.04732 , -27.7041 , 141.31638 , 160.04095 , -137.76137 , 178.58559 , 590.7151 ,... y: array([-139.64215 , 136.5872 , 35.00921 , 79.804054, 543.3091 , 264.81342 , -344.6426 , -681.7237 , -143.54353 , -28.03801 , 141.5457 , 160.0911 , -138.04146 , 179.19504 , 590.98553 ,... = 1 failed, 12725 passed, 5028 skipped, 644 xfailed, 51 xpassed, 1674 warnings in 1573.51s (0:26:13) = ```"
github_search,incorrect result,rapidsai/cuml,5578,[BUG] Incorrect NaN handling in experimental FIL with categorical splits,https://github.com/rapidsai/cuml/issues/5578,closed,2023-09-13T00:43:09Z,2024-11-08T22:33:41Z,bug,nan_inf|dtype_casting,nan_inf,async_race_ordering|hardware_backend|api_semantics|environment_configuration,8,"**Describe the bug** The experimental FIL library gives incorrect results for NaN feature values with categorical splits. It looks like if the split categories contains a zero then a NaN will always go left rather than obeying the ""default_left"" property of the node. When the categories don't contain a zero the ""default_left"" property is used correctly. **Steps/Code to reproduce bug** The following code reproduces the issue and compares results to Treelite GTIL and the standard FIL library: ```C++ #include <cuda_runtime.h> #include <cuml/fil/fil.h> #include <cuml/experimental/fil/treelite_importer.hpp> #include <cuml/experimental/fil/forest_model.hpp> #include <raft/raft.hpp> #include <treelite/frontend.h> #include <treelite/tree.h> #include <treelite/gtil.h> #define CUDA_RT_CALL(call) do { \ cudaError_t cuda_status = (call); \ if (cudaSuccess != cuda_status) { \ throw std::runtime_error( \ ""CUDA call failed with status "" + \ std::to_string(cuda_status) + "": "" + \ std::string(cudaGetErrorString(cuda_status))); \ } \ } while (false) std::unique_ptr<treelite::Model> create_model() { std::unique_ptr<treelite::Model> model = treelite::Model::Create<float, float>(); model->num_featur..."
github_search,bfloat16,triton-lang/triton,10229,"Triton NVIDIA backend: 'ttng.tensormap_create' op pipeliner doesn't know how to predicate this op (CUDA 13.0, sm_90 + sm_100)",https://github.com/triton-lang/triton/issues/10229,open,2026-05-05T12:40:58Z,2026-05-12T14:18:11Z,,dtype_casting|crash_compile,dtype_casting,memory_mask_bounds|compiler_codegen|async_race_ordering|hardware_backend|reduction_accumulation|environment_configuration,8,"## Summary Compiling a Triton kernel that calls `tl.make_tensor_descriptor` inside a `for`-loop whose body also contains a `tl.dot` consuming the descriptor load fails at JIT compile time on the NVIDIA backend with: ``` error: 'ttng.tensormap_create' op pipeliner doesn't know how to predicate this op. LLVM ERROR: Fatal pipeliner error error: Failures have been detected while processing an MLIR pass pipeline note: Pipeline failed while executing [`TritonGPUPipeline` on 'builtin.module' operation] ``` Reproduces on every NVIDIA GPU we tested: B200 (sm_100, Blackwell) and H200 NVL (sm_90, Hopper). ## Environment | Component | Version | |-------------------|-------------------------------------------------| | Triton | `3.6.0` (also reproduces on `3.7.0+git886365ca` nightly from `triton-lang/triton` Actions run 25312905392) | | PyTorch | `2.11.0+cu130` | | CUDA (runtime) | `13.0` | | NVIDIA driver | `580.126.09` (B200 host) and `580.105.08` (H200 host) — both on the 580 driver line; `cuDriverGetVersion` returns `13000` inside the container in both cases | | GPUs tested | NVIDIA B200 (sm_100, Blackwell), NVIDIA H200 NVL (sm_90, Hopper) | | Docker base image | `vllm/vllm-openai:latest`..."
github_search,cuda compile,triton-lang/triton,1172,triton reduce_sum is much slower than torch native kernel,https://github.com/triton-lang/triton/issues/1172,open,2023-02-10T08:09:32Z,2023-03-01T00:40:10Z,enhancement,dtype_casting|performance_only,dtype_casting,memory_mask_bounds|compiler_codegen|async_race_ordering|hardware_backend|reduction_accumulation,8,"I am testing some case in torch inductor, for example, a reduce_sum operation with input shape = [256, 14, 14, 256], reduce_axis = [0,1,2] The code bellow is generator by torch inductor. Torch native kernel is about 2x faster than triton kernel. I trying to analysis the triton code; In each program, the loaded data is not contiguous； Is there any way to speedup the triton code ``` from ctypes import c_void_p, c_long import torch import random from torch import empty_strided, as_strided, device from torch._inductor.codecache import AsyncCompile aten = torch.ops.aten assert_size_stride = torch._C._dynamo.guards.assert_size_stride async_compile = AsyncCompile() import triton import triton.language as tl from torch._inductor.triton_ops.autotune import grid from torch._C import _cuda_getCurrentRawStream as get_cuda_stream triton_fused_sum_1_0 = async_compile.triton(''' import triton import triton.language as tl from torch._inductor.ir import ReductionHint from torch._inductor.ir import TileHint from torch._inductor.triton_ops.autotune import reduction from torch._inductor.utils import instance_descriptor @reduction(size_hints=[256, 65536], reduction_hint=ReductionHint.INNER, filename..."
github_search,cuda compile,triton-lang/triton,1323,RuntimeError: Triton Error [CUDA]: device kernel image is invalid,https://github.com/triton-lang/triton/issues/1323,closed,2023-03-13T06:23:53Z,2023-06-12T09:35:06Z,,crash_compile,crash_compile,compiler_codegen|hardware_backend|environment_configuration,8,"Having this issue on A100 but not V100 when running the fused linear layer kernel from xformers library. https://github.com/facebookresearch/xformers/blob/main/xformers/triton/fused_linear_layer.py Environment: ```bash nvcc: NVIDIA (R) Cuda compiler driver Copyright (c) 2005-2022 NVIDIA Corporation Built on Wed_Jun__8_16:49:14_PDT_2022 Cuda compilation tools, release 11.7, V11.7.99 Build cuda_11.7.r11.7/compiler.31442593_0 ptxas: NVIDIA (R) Ptx optimizing assembler Copyright (c) 2005-2022 NVIDIA Corporation Built on Wed_Jun__8_16:48:14_PDT_2022 Cuda compilation tools, release 11.7, V11.7.99 Build cuda_11.7.r11.7/compiler.31442593_0 triton version: https://github.com/openai/triton/tree/9b7c65a3a9639bb91bc5b7ce3017bf33c8347dd5 ```"
github_search,dtype,triton-lang/triton,2060,Better error message for dtype mismatch in `tl.dot`,https://github.com/triton-lang/triton/issues/2060,open,2023-08-08T10:17:30Z,2023-08-10T11:27:25Z,,precision_tolerance|dtype_casting|crash_compile,precision_tolerance,reduction_accumulation,8,"I got a compilation error like the one below ``` def dot(lhs: tl.tensor, rhs: tl.tensor, allow_tf32: bool, builder: ir.builder) -> tl.tensor: assert lhs.type.is_block() and rhs.type.is_block() > assert lhs.dtype == rhs.dtype, ""lhs and rhs must have the same dtype!"" E AssertionError: lhs and rhs must have the same dtype! ../../venvs/research/lib/python3.10/site-packages/triton/language/semantic.py:1009: AssertionError ``` Turns out this was due to loading two tensors of the same dtype (f16), dividing one by a scalar float (which seems to always be a f32 in triton), and then doing `tl.dot`. My first question is, is there a way to coerce the scalar float to the same type as the tensor I'm scaling? Second question, can the error message be modified to print something like ""lhs has dtype {dtype}, rhs has dtype {dtype}, expected lhs and rhs to have the same dtype""? It took me a little while to go back through the code and figure out what had happened exactly and which input to `tl.dot` had its dtype changed."
github_search,incorrect result,triton-lang/triton,3017,Incorrect results when using both tl.sum() and tl.cumsum() in one kernel,https://github.com/triton-lang/triton/issues/3017,open,2024-01-25T11:49:29Z,2024-04-04T07:53:31Z,bug,needs_review,needs_review,memory_mask_bounds|hardware_backend|reduction_accumulation,8,"Hi, I have the following code in Triton and Pytorch that (I think) should give the same results, but for some reason it gives me completely different results. I've tried it on Nvidia A100 and H100 GPUs, and I'm using Triton 2.2.0 and Pytorch 2.1.2, and CUDA 12.1. I would be very grateful if anyone could take a look. ```python import triton import triton.language as tl import torch @triton.jit def test_kernel( # Inputs k, k_stride_i, k_stride_d, v, v_stride_i, v_stride_e, # Outputs output, out_stride_i, out_stride_e, ): i = tl.arange(0, 16) k_loaded = tl.load( k + i[:, None] * k_stride_i + i[None, :] * k_stride_d, ) v_loaded = tl.load( v + i[:, None] * v_stride_i + i[None, :] * v_stride_e, ) tl.debug_barrier() kv = k_loaded[:, :, None] * v_loaded[:, None, :] tl.debug_barrier() context = tl.cumsum(kv, axis=0) tl.debug_barrier() out = tl.sum(context, axis=1) tl.debug_barrier() tl.store( output + i[:, None] * out_stride_i + i[None, :] * out_stride_e, out ) def test_case(): torch.random.manual_seed(1) T = 16 k = torch.randn((T, T), device='cuda') v = torch.randn((T, T), device='cuda') out = torch.zeros((T, T), device='cuda') test_kernel[(1,)]( k, *k.stride(), v, *v.stride(), out, *ou..."
github_search,tolerance,triton-lang/triton,4202,`03-matrix-multiplication.py` results in inaccurate numerics on H100 and MI300 using `float32`,https://github.com/triton-lang/triton/issues/4202,closed,2024-06-25T09:49:38Z,2024-07-01T11:16:25Z,,precision_tolerance|dtype_casting|crash_compile|performance_only,precision_tolerance,memory_mask_bounds|hardware_backend|reduction_accumulation|environment_configuration,8,"I can see that the generated Triton code results in inaccurate numerics for both supported backends - i.e., `cuda` and `hip`. The original, `03-matrix-multiplication.py` compares numerics using `torch.gpu` and `triton`; using `float16`. I looked through the `test_cast_matmul.py` regression test and I observed that both the **relative** and **absolute** tolerances are set to very high values - i.e., `1e-2` and `0.3`, respectively. https://github.com/triton-lang/triton/blob/810e04611f22970aacdb49da1fcda6d0ac909216/python/test/regression/test_cast_matmul.py#L97 This prevents the CI pipeline from failing. I changed the code to compare numerical results using two CPU implementations - i.e., 1) `numpy` and 2) a naive (3 nested loops) GEMM implementation. As one can see, the results obtained with Triton significantly deviates from the baseline (i.e., 3 nested loops impl.). I checked the Triton GEMM kernel and it seemed okayish. I suspect that the problem is with the generated code. Used Triton commit: `c7a37a9d6` ### Modified GEMM Example ```python3 import torch import triton import triton.language as tl import numpy as np from numba import jit as numba_jit from collections import Orde..."
github_search,inf,triton-lang/triton,4389,Segmentation fault in triton==3.0.0,https://github.com/triton-lang/triton/issues/4389,open,2024-07-25T02:43:57Z,2024-08-09T22:38:21Z,,nan_inf|dtype_casting|crash_compile,nan_inf,memory_mask_bounds|hardware_backend|reduction_accumulation,8,"from typing import Optional import torch import triton import triton.language as tl @triton.jit def _distance_bias_(diagram: tl.tensor, lower_bound: tl.tensor, upper_bound: tl.tensor, weight: tl.tensor, bias: tl.tensor, c_ss: int, ): lower_d_mask = diagram[:, :, None] > lower_bound[None, None, :] upper_d_mask = diagram[:, :, None] < upper_bound[None, None, :] d_mask = lower_d_mask * upper_d_mask d_mask = d_mask.to(diagram.dtype) tl.static_print(d_mask) tl.static_print(weight) # uncomment the following two line, work! # o = d_mask[:, :, :, None] * weight[None, None, :, :] # o = tl.sum(o, axis=2) # the following line will cause segmentation fault. o = tl.dot(d_mask, weight[None, :, :]) tl.static_print(o) o = o * bias[None, None, :] o = tl.sum(o, axis=2) o = o / c_ss return o @triton.jit def distance_bias_fwd_triton(output_ptr, diagram_ptr, lower_bound_ptr, upper_bound_ptr, weight_ptr, bias_ptr, diagram_stride, weight_stride, num_rows, num_cols, num_bins, c_ss, distance_default, BLOCK_ROW_SIZE: tl.constexpr, BLOCK_COL_SIZE: tl.constexpr, BLOCK_BIN_SIZE: tl.constexpr, BLOCK_SS_SIZE: tl.constexpr, INF, ): pid = tl.program_id(axis=0) block_row = tl.arange(0, BLOCK_ROW_SIZE) block_col ..."
github_search,precision,triton-lang/triton,6427,Triton BF16 mode is slower compared to FP32 mode.,https://github.com/triton-lang/triton/issues/6427,open,2025-04-08T15:31:40Z,2025-04-12T04:40:18Z,performance,precision_tolerance|dtype_casting|performance_only,precision_tolerance,memory_mask_bounds|hardware_backend|reduction_accumulation|environment_configuration,8,"### Describe the issue My code for both precision are the same, except for the precision conversion in the final `tl.store`. I found triton may not support native `bf16` calculation in `tl.dot`. I think this is the reason why acceleration is limited in `bf16` situation. Dose anybody has some ideas? ```python accum1 = tl.zeros((BLOCK_SIZE_M, BLOCK_SIZE_N), dtype=tl.float32) accum2 = tl.zeros((BLOCK_SIZE_M, BLOCK_SIZE_N), dtype=tl.float32) for k in range(0, tl.cdiv(K, BLOCK_SIZE_K)): a = tl.load(a_ptrs, mask=offs_k[None, :] < K - k * BLOCK_SIZE_K, other=0.0) if tl.max(mask_val) == 0: u1 = tl.load(u1_ptrs, mask=offs_k[:, None] < K - k * BLOCK_SIZE_K, other=0.0) u3 = tl.load(u3_ptrs, mask=offs_k[:, None] < K - k * BLOCK_SIZE_K, other=0.0) accum1 = tl.dot(a, u1, acc=accum1) accum2 = tl.dot(a, u3, acc=accum2) elif tl.min(mask_val) == 1: w1 = tl.load(w1_ptrs, mask=offs_k[:, None] < K - k * BLOCK_SIZE_K, other=0.0) w3 = tl.load(w3_ptrs, mask=offs_k[:, None] < K - k * BLOCK_SIZE_K, other=0.0) accum1 = tl.dot(a, w1, acc=accum1) accum2 = tl.dot(a, w3, acc=accum2) else: w1 = tl.load(w1_ptrs, mask=offs_k[:, None] < K - k * BLOCK_SIZE_K, other=0.0) w3 = tl.load(w3_ptrs, mask=offs_k[:, None] <..."
github_search,inf,triton-lang/triton,7216,Why fused attn tutorial cannot pass bwd testop?,https://github.com/triton-lang/triton/issues/7216,open,2025-06-18T08:33:19Z,2025-07-28T23:45:51Z,bug,nan_inf|precision_tolerance,nan_inf,compiler_codegen|hardware_backend|environment_configuration,8,"### Describe the bug I am running test_op in the Python tutorial and noticed a significant discrepancy in the gradients, even with a tolerance of 1e-2. What could be causing this, and how can it be resolved? Thank you! `Mismatched elements: 14534 / 16384 (88.7%) Greatest absolute difference: 1.0751953125 at index (0, 0, 80, 35) (up to 0.01 allowed) Greatest relative difference: inf at index (0, 0, 102, 116) (up to 0.0 allowed)` ### Environment details H200,triton 3.3.0"
github_search,nan,triton-lang/triton,8322,triton.language.cast from float16 to float8e5 produces different output when TRITON_INTERPRET=1,https://github.com/triton-lang/triton/issues/8322,open,2025-09-30T14:09:29Z,2025-09-30T14:14:08Z,bug,nan_inf|precision_tolerance|dtype_casting,nan_inf,hardware_backend|environment_configuration,8,"### Describe the bug Casting from tl.float16 to tl.float8e5 produces different outputs on many numbers (1790 out of 65536; 3836 if including NaN's). The rounding function is as follows: (full script https://gist.github.com/YingHongTham/9f519d3ac7b512998dcfe5254822b288) ``` @triton.jit def round_fp16_fp8e5( a_ptr, # int16 b_ptr, # bitcast to fp16 c_ptr, # cast b to fp8e5 d_ptr, # relative error stride_a, stride_b, stride_c, stride_d, blocksize: tl.constexpr, #256 ): pid = tl.program_id(axis=0) myrange = tl.arange(0,blocksize) offs_a = (myrange + pid * blocksize) * stride_a offs_b = (myrange + pid * blocksize) * stride_b offs_c = (myrange + pid * blocksize) * stride_c offs_d = (myrange + pid * blocksize) * stride_d a_ptrs = a_ptr + offs_a b_ptrs = b_ptr + offs_b c_ptrs = c_ptr + offs_c d_ptrs = d_ptr + offs_d a = tl.load(a_ptrs) b = tl.cast(a, dtype=tl.float16, bitcast=True) c = tl.cast(b, dtype=tl.float8e5) c = tl.cast(c, dtype=tl.float16) d = (c - b) / b tl.store(b_ptrs, b) tl.store(c_ptrs, c) tl.store(d_ptrs, d) ``` The full script was used to produce all float16 numbers, run with and without setting TRITON_INTERPRET=1 environment variable. Then the csv files were compared with..."
github_search,overflow,triton-lang/triton,9991,"tl.store(i1, i32) implicitly casts int32 as int8 lead unexpected behavior",https://github.com/triton-lang/triton/issues/9991,open,2026-04-10T15:03:14Z,2026-04-15T01:47:08Z,bug,precision_tolerance|dtype_casting,precision_tolerance,memory_mask_bounds|compiler_codegen|hardware_backend|reduction_accumulation|api_semantics|environment_configuration,8,"### Describe the bug + Description: There is a discrepancy between the Triton documentation and the actual compiler behavior regarding the data type precision for triton.languange.sum. According to the [official documentation](https://triton-lang.org/main/python-api/generated/triton.language.sum.html#triton.language.sum), this operation is supposed to handle/process data as int32. However, upon testing the runtime behavior, it appears the compiler is actually lowering the bool as `tl.int8` as shown in https://github.com/triton-lang/triton/blob/main/python/triton/language/semantic.py#L1029. + Expected Behavior: The summation of bool type in triton is equivalent as `torch.sum(x, dtype=torch.bool)` + Actual Behavior: The summation of boolean Tensor with 256 `True` return `False` ```python import triton import triton.language as tl import time import numpy as np import torch import numpy as np @triton.jit def triton_sum_2D_dim0_dim1(in_ptr0, out_ptr0, L: tl.constexpr, M: tl.constexpr): lblk_idx = tl.arange(0, L) mblk_idx = tl.arange(0, M) idx = mblk_idx[None, :] + lblk_idx[:, None] * M x = tl.load(in_ptr0 + idx) ret = tl.sum(x, 1) ret = tl.sum(ret, 0) tl.store(out_ptr0, ret) shape =..."
github_search,fp16,apache/tvm,14137,[Bug][MetaSchedule] Failed to tune fp16 dense_add workload of some shapes on cuda,https://github.com/apache/tvm/issues/14137,closed,2023-02-27T08:54:53Z,2023-05-16T11:52:51Z,type: bug|needs-triage,precision_tolerance|dtype_casting,precision_tolerance,async_race_ordering|hardware_backend|api_semantics|environment_configuration,7,"I found that when tuning the fp16 tensorcore `dense_add` kernel, the tuning fails on some shapes and the reported error is non-deterministic. For example, when the workload is `N=1, M=1000, K=512`, the tuning fails. There are two kinds of reported errors. From my observation, the following error may be reported more frequently: <details> <summary>Click me</summary> ``` 2023-02-27 14:11:46 [INFO] Logging directory: /tmp/tmp71o3_ldv/logs 2023-02-27 14:11:46 [INFO] LocalBuilder: max_workers = 11 2023-02-27 14:11:47 [INFO] LocalRunner: max_workers = 1 2023-02-27 14:11:48 [INFO] [task_scheduler.cc:159] Initializing Task #0: ""main"" 2023-02-27 14:11:48 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #0: ""main"" Traceback (most recent call last): File ""bug_tune_dense_add.py"", line 507, in <module> test_tune_tir_matmul_cuda_tensor_core() File ""bug_tune_dense_add.py"", line 195, in test_tune_tir_matmul_cuda_tensor_core database = tune_tir( File ""/mnt/disk5/wll/code/metaschedule/python/tvm/meta_schedule/tir_integration.py"", line 104, in tune_tir return tune_tasks( File ""/mnt/disk5/wll/code/metaschedule/python/tvm/meta_schedule/tune.py"", line 117, in tune_tasks task_scheduler.tune( Fi..."
github_search,fp16,apache/tvm,16911,[Release] v0.16.0 Release Candidate Notes,https://github.com/apache/tvm/issues/16911,closed,2024-04-21T12:01:52Z,2024-07-20T05:36:47Z,,precision_tolerance|dtype_casting|crash_compile|performance_only,precision_tolerance,memory_mask_bounds|compiler_codegen|async_race_ordering|hardware_backend|reduction_accumulation|api_semantics|environment_configuration,7,"# Introduction The TVM community has worked since the v0.16.0 release to deliver the following new exciting improvements! This release version is: - **First support of Relax**, with dynamic shape and pipeline - **Dlight module** for optimizing LLM TIR workloads on GPU - **Disco module** for initial SPMD multi-GPU support The main tags are below (**bold text is with lots of progress**): - Community, RFCs - Adreno, ArmComputeLibrary, Metal, cuda & cutlass & tensorrt, micoNPU, Runtime - **Relax**, **Dlight**, **Disco** - Arith, **TIR**, TVMScript - Docs, CI, **Misc**, **BugFix** Please visit the full listing of commits for a complete view: [v0.16.dev0...v0.16.0.rc0](https://github.com/apache/tvm/compare/v0.16.dev0...v0.16.0.rc0). ### Community * [#16695](https://github.com/apache/tvm/pull/16695) - Add new key for release signing * [#16419](https://github.com/apache/tvm/pull/16419) - Add new key for release signing ### RFCs This new RFC explores how TVM can be utilized to generate code for the SME ISA to achieve improved inference performance on supported Arm®-based hardware implementing the SME extension. * [#107](https://github.com/apache/tvm-rfcs/pull/107) - [RFC] Scalable Matrix..."
github_search,incorrect result,apache/tvm,18003,[Bug] The output of the TVM CPU backend is not identical with those of onnxruntime and TVM CUDA backend,https://github.com/apache/tvm/issues/18003,closed,2025-05-21T02:41:24Z,2025-06-13T11:54:04Z,type: bug|needs-triage,crash_compile,crash_compile,compiler_codegen|hardware_backend|api_semantics|environment_configuration,7,"### Expected behavior The output of the TVM CPU backend should be identical with those of onnxruntime and TVM CUDA backend. ### Actual behavior For the following model: ![Image](https://github.com/user-attachments/assets/90483fe9-512e-4ddb-b586-0f62e44249fe) when compile the model for the CPU target, the output is: ```c [[[[False]]]] ``` However, the outputs of onnxruntime and TVM CUDA backend are as follows: ```c [[[[ True]]]] ``` ### Environment OS: Ubuntu 20.04 TVM: 0.21.dev0 (3db71bb3a) onnxruntime: 1.21.0 CUDA: 11.8 GPU: NVIDIA GeForce RTX 3080 ### Steps to reproduce This bug can be reproduced by the following code with the model in the attachment. ```python import sys import numpy as np import onnx import onnxruntime import tvm from tvm import relax from tvm.relax.frontend.onnx import from_onnx import pickle def main(): onnx_model = onnx.load(""a2631.onnx"") shape_onnx_model = onnx.shape_inference.infer_shapes(onnx_model) onnx.save(shape_onnx_model, '1111.onnx') with open(""inputs.pkl"", ""rb"") as fp: inputs = pickle.load(fp) try: ort_session = onnxruntime.InferenceSession( onnx_model.SerializeToString(), providers=[""CPUExecutionProvider""] ) ort_output = ort_session.run([], inp..."
github_search,fp16,apache/tvm,3879,Cast from float16 to uint8 was not supported by CUDA,https://github.com/apache/tvm/issues/3879,closed,2019-09-02T17:34:25Z,2024-09-20T17:08:18Z,status: help wanted|backend:cuda,dtype_casting,dtype_casting,hardware_backend|environment_configuration,7,"Example code ```python expr_text = """"""v0.0.3 fn(%data: Tensor[(1, 1, 1, 1), uint8]) -> Tensor[(1, 1, 1, 1), uint8] { %0 = cast(%data, dtype=""float16""); cast(%0, dtype=""uint8"") } """""" func = relay.parser.fromtext(expr_text) with relay.build_config(opt_level=3): graph, lib, params = relay.build(func, target='cuda') ``` Output: ``` my_kernel.cu(4): error: more than one conversion function from ""half"" to ""unsigned char"" applies: function ""__half::operator float() const"" function ""__half::operator short() const"" function ""__half::operator unsigned short() const"" function ""__half::operator int() const"" function ""__half::operator unsigned int() const"" function ""__half::operator long long() const"" function ""__half::operator unsigned long long() const"" function ""__half::operator __nv_bool() const"" ``` After looking into cuda_fp16.h, found that no direct conversion from fp16 to uint8/int8. Suggest to warn the user who want to this conversion, or conver it to uint16/int16 and then to uint8/int8 internally. You may close this issue after reading. P.S. I am sorry that I open too many small PRs and issues in short period of time. xD"
github_search,cuda compile,cupy/cupy,8395,cupy-cuda11x==13.2.0 fails to detect GPU,https://github.com/cupy/cupy/issues/8395,closed,2024-06-29T02:49:30Z,2024-09-17T14:07:11Z,issue-checked,crash_compile|performance_only,crash_compile,compiler_codegen|hardware_backend|environment_configuration,7,"### Description I installed cupy-cuda11x==13.2.0, using the following command ``` pip install cupy-cuda11x ``` I'm using an GeForce RTX 3050 Mobile gpu, (output of sudo lshw -C display) is: ``` description: 3D controller product: GA107M [GeForce RTX 3050 Mobile] vendor: NVIDIA Corporation physical id: 0 bus info: pci@0000:01:00.0 logical name: /dev/fb0 version: a1 width: 64 bits clock: 33MHz capabilities: pm msi pciexpress bus_master cap_list rom fb configuration: depth=32 driver=nouveau latency=0 mode=3840x2160 visual=truecolor xres=3840 yres=2160 ``` CUDA version (from nvcc --version) is: ``` nvcc: NVIDIA (R) Cuda compiler driver Copyright (c) 2005-2021 NVIDIA Corporation Built on Thu_Nov_18_09:45:30_PST_2021 Cuda compilation tools, release 11.5, V11.5.119 Build cuda_11.5.r11.5/compiler.30672275_0 ``` With this setup, cupy seems to fail basic array-creation operations, due to not seeing the GPU. Interestingly other gpu acceleration code (e.g. via Numba) has no trouble. Perhaps there are additional environment variables that aren't being automatically set in the installation? Thanks for the help! ### To Reproduce ``` >>> import cupy as cp >>> x_gpu = cp.array([1, 2, 3]) ``` ###..."
github_search,fp16,jax-ml/jax,17176,Support FP8 GEMM kernels which are already support in OpenXLA.,https://github.com/jax-ml/jax/issues/17176,closed,2023-08-18T18:04:02Z,2023-11-21T02:45:03Z,enhancement,dtype_casting,dtype_casting,memory_mask_bounds,7,"Please: Support FP8 GEMM kernels which are already support in OpenXLA. When I ran nsys profiler the code below, I found there are all `sm90_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize128x256x32_warpgroupsize2x1x1_execute_segment_k_off_kernel__5x_cublas` kernels when calculate dense layer. It should be fp8 tensor core kernel which is already supported in cublas and OpenXLA, but not running fp16 kernel and then convert data type. Test code: ```python import time import jax import jax.numpy as jnp import flax # dtype=jnp.float8_e4m3fn dtype=jnp.float8_e5m2 a = jnp.ones((4096,4096*8),dtype=dtype) ram_kernel_init=lambda key,shape,dtype:jax.nn.initializers.normal()(key,shape,jnp.float32).astype(dtype) dense=flax.linen.Dense(5120*16, use_bias=False, dtype=dtype, param_dtype=dtype, kernel_init=ram_kernel_init) w = dense.init(jax.random.PRNGKey(0), a) dense.apply(w,a) start = time.time() for i in range(2): dense.apply(w,a) end = time.time() print(""time: "", end-start) def f(x): return dense.apply(w,x) impl = jax.xla_computation(f)(a) print(impl.as_hlo_text()) ``` - [x] Check for duplicate requests. - [x] Describe your goal, and if possible provide a code snippet with a motivating example."
github_search,float16,jax-ml/jax,17402,"jax.debug.breakpoint() give numpy array and with bfloat16, it comptue",https://github.com/jax-ml/jax/issues/17402,open,2023-09-01T15:47:07Z,2023-09-01T15:47:54Z,bug,dtype_casting,dtype_casting,memory_mask_bounds|hardware_backend|reduction_accumulation|environment_configuration,7,"### Description jax.debug.breakpoint() give strange results. Some of the inputs are tensors of 1s with shape of 2048 (bfloat16). But if we do `x.sum()` is return 256. But if I do that in the python script, I get the good results (2048): ``` # python test.py 2048 <class 'jax.numpy.bfloat16'> <class 'jaxlib.xla_extension.ArrayImpl'> Entering jdb: (jdb) x.sum() 256 (jdb) c 2048.0 <class 'jax.numpy.float16'> <class 'jaxlib.xla_extension.ArrayImpl'> Entering jdb: (jdb) x.sum() 2048.0 (jdb) c 2048.0 <class 'jax.numpy.float32'> <class 'jaxlib.xla_extension.ArrayImpl'> Entering jdb: (jdb) x.sum() 2048.0 ``` To prevent all that category of issues, breakpoint should give ArrayImpl object and not numpy object. @sharadmv ### What jax/jaxlib version are you using? upstream ### Which accelerator(s) are you using? Independent of backend. ### Additional system info _No response_ ### NVIDIA GPU info _No response_"
