source,source_query,repository,issue_number,title,url,state,created_at,updated_at,github_labels,candidate_failure_labels,candidate_primary_failure,candidate_cause_labels,priority_score,body_excerpt
github_search,feature request,triton-lang/triton,9789,"Feature Request: Expose TTGIR layout attributes (sizePerThread, warpsPerCTA, etc.) via Python API",https://github.com/triton-lang/triton/issues/9789,open,2026-03-20T18:24:44Z,2026-03-20T18:24:44Z,,dtype_casting|crash_compile|performance_only,dtype_casting,compiler_codegen|async_race_ordering|hardware_backend|api_semantics|environment_configuration,7,"# Feature Request: Expose TTGIR Layout Attributes via Python API ## Summary Add a Python-accessible API to retrieve the `#blocked` (and other) layout attributes assigned during TTGIR compilation, either as a field on `CompiledKernel.metadata` or via a dedicated method on the MLIR module bindings. ## Motivation When performance-debugging Triton kernels, the **layout** assigned to tensors during the TTIR→TTGIR lowering pass is critical information. It determines: - **Vectorization**: `sizePerThread` controls whether the compiler can emit `ld.global.v4.b32` (128-bit vectorized loads) vs scalar loads. A `sizePerThread=[4]` on a float32 tensor enables 4-wide vectorized access; `sizePerThread=[1]` forces scalar loads — a 4x bandwidth difference. - **Thread-to-data mapping**: The combination of `sizePerThread`, `threadsPerWarp`, and `warpsPerCTA` determines exactly which elements each thread owns. This directly affects memory coalescing, bank conflicts in shared memory, and register pressure. - **Number of groups per thread**: When `BLOCK_SIZE > sizePerThread × threadsPerWarp × warpsPerCTA`, each thread processes multiple ""groups"". Understanding this split (e.g., 1024 elements across 1..."
github_search,refactor,pytorch/pytorch,116203,Refactor precision handling in test/test_optim.py,https://github.com/pytorch/pytorch/issues/116203,open,2023-12-20T20:11:38Z,2026-05-06T18:47:51Z,module: optimizer|triaged|better-engineering|actionable,precision_tolerance|dtype_casting,precision_tolerance,unknown,6,"### 🚀 The feature, motivation and pitch Currently, there are scattered places in the optimizer tests that reduce precision (grepping for `atol` or `rtol` in the file will take you to those places). Since optimizers are a composition of ATen ops, they reasonably require higher tolerances. Thus, we should establish a per optimizer (and perhaps per dtype) tolerance at the top level of the test file and use that everywhere. This consolidation has (at least) two functions: - Define an agreed upon set of expected tolerances for optimizers - Enable ease when writing new optimizer tests that will inevitably run into the same tolerance issues. One way to do this is to override assertEqual in the Optimizer TestCase class. ### Alternatives Another way is to globally define them and then pass them whenever needed. This seems a more manual way to get the same results as overriding though. ### Additional context I'm in the middle of migrating tests from test/optim/test_optim.py to test/test_optim.py. Whoever would like to work on this should jump straight to the newer file, but can take a survey of all tests. cc @vincentqb @jbschlosser @albanD @crcrpar"
github_search,feature request,pytorch/pytorch,148077,Feature Request: CUDA-Optimized Queue Buffer for PyTorch,https://github.com/pytorch/pytorch/issues/148077,open,2025-02-27T08:58:57Z,2026-05-06T20:41:02Z,module: cuda|triaged|needs research|needs design,performance_only,performance_only,hardware_backend|api_semantics|environment_configuration,6,"### 🚀 The feature, motivation and pitch ## Problem Statement When implementing reinforcement learning algorithms like SAC, we need efficient experience replay buffers to store and sample transitions (state, action, reward, next_state). Currently, many implementations resort to custom circular arrays instead of using Python's built-in data structures like `collections.deque`. This is because, as noted in [[ManiSkill issue #881](https://github.com/haosulab/ManiSkill/issues/881)](https://github.com/haosulab/ManiSkill/issues/881), storing CUDA tensors in Python's deque is inefficient as it's designed primarily for CPU objects and Python primitives. ## Feature Request I propose adding a CUDA-optimized queue/circular buffer data structure to PyTorch that efficiently handles tensor operations, particularly for CUDA tensors. This would provide native support for queue operations that maintain GPU residency throughout. ## Potential Implementation The implementation could: - Leverage CUDA memory management for efficient storage - Possibly use `torch.roll` or similar operations for efficient circular behavior - Provide standard queue operations (enqueue, dequeue, sample) optimized for tens..."
github_search,documentation,pytorch/pytorch,172324,[OpenReg] Add documentation for standardized testing patterns.,https://github.com/pytorch/pytorch/issues/172324,open,2026-01-13T11:01:43Z,2026-03-23T07:48:42Z,module: docs|triaged|module: openreg,dtype_casting,dtype_casting,api_semantics,6,"### 🚀 The feature, motivation and pitch OpenReg aims to be the official reference for new device integration into PyTorch. While working examples are valuable, documentation is essential for: - Explaining why tests are structured a certain way - Guiding backend authors on how to interpret failures - Helping maintainers evaluate platform readiness - Reducing on boarding time for new contributors Parent issue: [169597](https://github.com/pytorch/pytorch/issues/169597) Work Items Add a README.md to test/cpp_extensions/open_registration_extension/torch_openreg/tests/ that documents the standardized testing patterns for OpenReg. The README should cover: - Test instantiation : How tests are instantiated and expanded using DeviceTypeTestBase, OpInfo, and instantiate_device_type_tests. - Skip and expected failure patterns : When and how to use skip/xfail decorators (expectedFailure, @skip, dtype restrictions) to handle unsupported ops and dtypes. - Adding new tests : Step-by-step guide for adding new device-specific tests to OpenReg, including which base classes to use and how to register tests. cc: @parsshar-RH @ahkush @groenenboomj ### Alternatives _No response_ ### Additional context..."
github_search,api proposal,pytorch/pytorch,96093,[RFC] Extend CPU AMP to add FP16 support on eager mode,https://github.com/pytorch/pytorch/issues/96093,closed,2023-03-06T13:55:18Z,2023-11-22T01:20:55Z,triaged|module: amp (automated mixed precision),precision_tolerance|dtype_casting,precision_tolerance,hardware_backend,6,"### 🚀 The feature, motivation and pitch Currently low precision of PyTorch CPU AMP on eager mode is BF16 and it does not support FP16 i.e. torch.half. If we want to add FP16 support on CPU #97068, we need also to extend PyTorch CPU AMP. This RFC is proposed to extend PyTorch CPU AMP to support both BF16 and FP16 on eager mode so that users can use `torch.cpu.amp.autocast` to set the lower precision data type to `torch.half/torch.bfloat16` and autocast will automatically cast the inputs to float, lower precision data type i.e. FP16/BF16 or make inputs fall through. ### Proposed Implementation: **Extend autocast to support setting lower precision data type to FP16 on CPU.** * Extend autocast init method on CPU: Usage of `torch.autocast`: Before: `torch.autocast()` only supports setting dtype to torch.bfloat16 on CPU. if users use `torch.autocast(device_type=""cpu"", dtype=torch.half)`, autocast will be disabled with the warning: ""In CPU autocast, but the target dtype is not supported. Disabling autocast"". After: users can set dtype=torch.bfloat16 or dtype=torch.half.: ```Python with torch.autocast(device_type=""cpu"", dtype=torch.bfloat16): ... with torch.autocast(device_type=""cpu"", d..."
github_search,build error,triton-lang/triton,5535,compile error,https://github.com/triton-lang/triton/issues/5535,open,2025-01-06T07:11:32Z,2025-02-10T23:05:26Z,build,crash_compile,crash_compile,hardware_backend|environment_configuration,6,"### Describe the bug ``` [56/249] Linking CXX shared library /home/ma-user/work/triton/python/triton/_C/libproton.so FAILED: /home/ma-user/work/triton/python/triton/_C/libproton.so : && /usr/bin/c++ -fPIC -D__STDC_FORMAT_MACROS -fPIC -std=gnu++17 -Werror -Wno-covered-switch-default -fvisibility=hidden -O2 -g -shared -Wl,-soname,libproton.so -o /home/ma-user/work/triton/python/triton/_C/libproton.so third_party/proton/CMakeFiles/proton.dir/csrc/lib/Context/Context.cpp.o third_party/proton/CMakeFiles/proton.dir/csrc/lib/Context/Python.cpp.o third_party/proton/CMakeFiles/proton.dir/csrc/lib/Context/Shadow.cpp.o third_party/proton/CMakeFiles/proton.dir/csrc/lib/Data/Data.cpp.o third_party/proton/CMakeFiles/proton.dir/csrc/lib/Data/TraceData.cpp.o third_party/proton/CMakeFiles/proton.dir/csrc/lib/Data/TreeData.cpp.o third_party/proton/CMakeFiles/proton.dir/csrc/lib/Driver/Device.cpp.o third_party/proton/CMakeFiles/proton.dir/csrc/lib/Driver/GPU/CudaApi.cpp.o third_party/proton/CMakeFiles/proton.dir/csrc/lib/Driver/GPU/CuptiApi.cpp.o third_party/proton/CMakeFiles/proton.dir/csrc/lib/Driver/GPU/HipApi.cpp.o third_party/proton/CMakeFiles/proton.dir/csrc/lib/Driver/GPU/HsaApi.cpp.o third..."
github_search,refactor,triton-lang/triton,5916,Performance Discrepancy Between Matrix Multiplication written in 3D and 2D Loads,https://github.com/triton-lang/triton/issues/5916,open,2025-02-13T20:30:32Z,2025-02-13T23:57:50Z,performance,dtype_casting|performance_only,dtype_casting,compiler_codegen|hardware_backend|reduction_accumulation|environment_configuration,6,"### Describe the issue ## Issue Hi, I'm implementing a matrix multiplication (X, R) × (R, Y) kernel in two different ways: A 3D implementation, where XBLOCK, YBLOCK, and R0_BLOCK are exposed in three dimensions. A 2D implementation, which maintains a 2D load pattern (similar to the Triton tutorial). However, the 3D implementation is ~2× slower than the 2D one. ### Result ``` 3D MM Time: 0.000856 2D MM Time: 0.000324 ``` Given that the compiler should recognize that one of the dimensions in the 3D load is always 1, shouldn't both implementations have identical performance? ## Reproducible ```python import torch import triton import triton.language as tl aten = torch.ops.aten empty_strided_cuda = torch._C._dynamo.guards._empty_strided_cuda @triton.autotune( configs=[ triton.Config({""XBLOCK"": 64, ""YBLOCK"": 64, ""R0_BLOCK"": 64}, num_stages=3, num_warps=8), ], key=[], ) @triton.jit def triton_3d_mm(in_ptr0, in_ptr1, out_ptr0, YBLOCK: tl.constexpr, XBLOCK: tl.constexpr, R0_BLOCK: tl.constexpr): ynumel, xnumel, r0_numel = 2048, 2048, 2048 RBLOCK: tl.constexpr = R0_BLOCK xoffset = tl.program_id(0) * XBLOCK yoffset = tl.program_id(1) * YBLOCK roffset = 0 xindex = xoffset + tl.arange(0, XB..."
github_search,refactor,triton-lang/triton,9728,[Hopper] NVGPUWarpSpecialization crashes on simple pointer-based tl.dot loop with warp_specialize=True,https://github.com/triton-lang/triton/issues/9728,open,2026-03-16T01:47:39Z,2026-05-02T07:09:38Z,,dtype_casting|crash_compile,dtype_casting,memory_mask_bounds|compiler_codegen|async_race_ordering|hardware_backend|reduction_accumulation|environment_configuration,6,"### Summary On an H100 (`sm90`), Triton crashes during compilation when `warp_specialize=True` is used on a simple pointer-based `tl.range` loop containing a `tl.dot`. The failure happens in the `NVGPUWarpSpecialization` pass: ```text /project/third_party/nvidia/hopper/lib/Transforms/WarpSpecialization/WSLowerToken.cpp:86: void mlir::processProducerCommitOp(...): Assertion `false' failed. ... Pipeline failed while executing [`NVGPUWarpSpecialization` on 'builtin.module' operation] RuntimeError: PassManager::run failed ``` This does **not** look like a generic `warp_specialize=True` failure on Hopper: - a load-only loop compiles successfully with `warp_specialize=True` - a descriptor-based single-loop attention-like kernel also compiles successfully with `warp_specialize=True` - a small FA2-like causal two-loop descriptor kernel fails again So the smallest trigger I found is: pointer-based loop + `tl.dot` + `warp_specialize=True` on Hopper. This issue report and the reduced MWE were generated using Codex from a local reduction workflow. ### Environment - Triton: `3.4.0` - PyTorch: `2.8.0+cu128` - Python: `3.11.13` - GPU: `NVIDIA H100 80GB HBM3` - Compute capability: `sm90` - NVID..."
github_search,build error,pytorch/pytorch,134399,Build errors while building PyTorch with BLIS,https://github.com/pytorch/pytorch/issues/134399,open,2024-08-24T16:48:54Z,2024-10-28T05:03:51Z,module: build|triaged,overflow_underflow,overflow_underflow,memory_mask_bounds|async_race_ordering|hardware_backend|environment_configuration,5,"### 🐛 Describe the bug Build is failing when Pytorch is build with BLIS. The following commands are used to built, as mentioned in https://github.com/pytorch/pytorch/pull/54953 $export BLIS_HOME=path-to-BLIS $export PATH=$BLIS_HOME/include/blis:$PATH LD_LIBRARY_PATH=$BLIS_HOME/lib:$LD_LIBRARY_PATH $export BLAS=BLIS USE_MKLDNN_CBLAS=ON WITH_BLAS=blis $python setup.py develop The following errors are seen: CMake Error at cmake/Modules/FindBLAS.cmake:85 (check_function_exists): Unknown CMake command ""check_function_exists"". Call Stack (most recent call first): cmake/Modules/FindBLAS.cmake:111 (check_fortran_libraries) cmake/Modules/FindLAPACK.cmake:22 (FIND_PACKAGE) cmake/Dependencies.cmake:1436 (find_package) CMakeLists.txt:867 (include) ### Versions Collecting environment information... PyTorch version: N/A Is debug build: N/A CUDA used to build PyTorch: N/A ROCM used to build PyTorch: N/A OS: Ubuntu 22.04.3 LTS (x86_64) GCC version: (Ubuntu 12.3.0-1ubuntu1~22.04) 12.3.0 Clang version: 14.0.0-1ubuntu1.1 CMake version: version 3.26.4 Libc version: glibc-2.35 Python version: 3.9.19 (main, May 6 2024, 19:43:03) [GCC 11.2.0] (64-bit runtime) Python platform: Linux-5.15.0-118-generic-..."
github_search,windows install,pytorch/pytorch,150381,"""RuntimeError: makeDeviceForHostname(): unsupported gloo device"" with nightly torch 2.8",https://github.com/pytorch/pytorch/issues/150381,closed,2025-04-01T02:32:10Z,2026-02-17T18:19:46Z,high priority|triage review|oncall: distributed|triaged|module: regression,performance_only,performance_only,compiler_codegen|hardware_backend|api_semantics,5,"### 🐛 Describe the bug Nightly 2.8 torch results in an error during attempt to init a distributed training ```python import sys import os import torch.distributed as dist from random import randint import torch os.environ[""USE_LIBUV""] = ""0"" if sys.platform == ""win32"" else ""1"" os.environ[""MASTER_ADDR""] = ""localhost"" os.environ[""MASTER_PORT""] = str(randint(20000, 55555)) device = torch.device(""cuda"") n_gpus = 1 rank = 0 dist.init_process_group( backend=""gloo"" if sys.platform == ""win32"" or device.type != ""cuda"" else ""nccl"", init_method=""env://"", world_size=n_gpus if device.type == ""cuda"" else 1, rank=rank if device.type == ""cuda"" else 0, ) print(""done"") ``` Traceback (most recent call last): File ""T:\test.py"", line 16, in <module> dist.init_process_group( File ""X:\torch\venv\Lib\site-packages\torch\distributed\c10d_logger.py"", line 81, in wrapper return func(*args, **kwargs) ^^^^^^^^^^^^^^^^^^^^^ File ""X:\torch\venv\Lib\site-packages\torch\distributed\c10d_logger.py"", line 95, in wrapper func_return = func(*args, **kwargs) ^^^^^^^^^^^^^^^^^^^^^ File ""X:\torch\venv\Lib\site-packages\torch\distributed\distributed_c10d.py"", line 1724, in init_process_group default_pg, _ = _new_process..."
