source,source_query,repository,issue_number,title,url,state,created_at,updated_at,github_labels,candidate_failure_labels,candidate_primary_failure,candidate_cause_labels,priority_score,body_excerpt
github_search_external_partial,dtype,NVIDIA/cutlass,2810,[QST] The strange bank conflict in the CuTeDSL python gemm demo.,https://github.com/NVIDIA/cutlass/issues/2810,open,2025-11-25T08:47:28Z,2026-03-25T09:22:20Z,question|? - Needs Triage|inactive-30d|inactive-90d,dtype_casting|crash_compile,dtype_casting,compiler_codegen|async_race_ordering|hardware_backend|reduction_accumulation|environment_configuration,7,"## code https://github.com/NVIDIA/cutlass/blob/main/examples/python/CuTeDSL/ampere/tensorop_gemm.py ## env ``` pip list | grep -i cutlass nvidia-cutlass-dsl 4.3.0 nvcc -V nvcc: NVIDIA (R) Cuda compiler driver Copyright (c) 2005-2025 NVIDIA Corporation Built on Wed_Aug_20_01:57:39_PM_PDT_2025 Cuda compilation tools, release 13.0, V13.0.88 Build cuda_13.0.r13.0/compiler.36424714_0 ``` ## Question I found bank conflicts using ncu while running the demo. ``` ncu --metrics ""l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum,l1tex__data_bank_conflicts_pipe_lsu_mem_shared_op_ld,l1tex__data_bank_conflicts_pipe_lsu_mem_shared_op_st"" \ python notebooks/hello_world/7.mem_test/baseline.py \ --mnkl 2048,2048,1024,1 \ --atom_layout_mnk 2,2,1 \ --ab_dtype Float16 \ --c_dtype Float16 \ --acc_dtype Float32 \ --skip_ref_check \ --iterations 1 \ --warmup_iterations 0 \ --a_major m --b_major k --c_major n \ --use_cold_l2 \ 2>&1 | tee log.txt ``` so I limit the grid size to (1, 1, 1) to debug ```python rasterization_remap_grid_dim = (1, 1, 1) self.kernel( mA, mB, mC, sA_layout, sB_layout, sC_layout, tiled_copy_A, tiled_copy_B, tiled_copy_C, tiled_mma, raster_factor, epilogue_op, ).launch( grid=ras..."
github_search_external_partial,wrong result,NVIDIA/cutlass,3039,[QST][CuTe] Unable to get batched gemm work by modifying the sgemm_2.cu example,https://github.com/NVIDIA/cutlass/issues/3039,closed,2026-02-17T00:35:09Z,2026-02-18T01:52:40Z,question|? - Needs Triage,precision_tolerance|dtype_casting|crash_compile,precision_tolerance,memory_mask_bounds|async_race_ordering|hardware_backend|environment_configuration,7,"Sorry if this is a stupid question, I'm modifying the `sgemm_2.cu` example to implement batched gemm with irregular shapes of M/N, but somehow when I pass an irregular M with batch size more than 1, the results for batches other than the first one would all be 0. The code worked perfectly fine for batch size 1. Could you please take a look at what might be wrong? I spent hours on it but couldn't find out why. ```console $ cmake --build build -j `nproc` --target cute_tutorial_sgemm_2 && ./build/examples/cute/tutorial/cute_tutorial_sgemm_2 17 4096 4096 2 [100%] Built target cute_tutorial_sgemm_2 M = 17 N = 4096 K = 4096 L = 2 C = A^T B^N Using device 0: NVIDIA GB10 (SM121, 48 SMs) !!Wrong result found at 69632: 0.000000 : -27.531250 ``` The code: <details> ```cuda #include <thrust/host_vector.h> #include <thrust/device_vector.h> #include <cute/tensor.hpp> #include <cublas_v2.h> #include ""cutlass/util/print_error.hpp"" #include ""cutlass/util/GPU_Clock.hpp"" #include ""cutlass/util/helper_cuda.hpp"" template <typename ProblemShape, typename CtaTiler, typename TA, typename AStride, typename ASmemLayout, typename TiledCopyA, typename TB, typename BStride, typename BSmemLayout, typename Ti..."
github_search_external_partial,incorrect result,NVIDIA/cutlass,3160,[CuTeDSL] tiled_copy partition_D/partition_S incorrect on swizzled ComposedLayout with multi-K iteration (CPY_K>1),https://github.com/NVIDIA/cutlass/issues/3160,closed,2026-04-10T22:14:33Z,2026-05-11T22:00:01Z,inactive-30d,dtype_casting,dtype_casting,memory_mask_bounds|async_race_ordering|hardware_backend|reduction_accumulation|environment_configuration,7,"## Summary CuTeDSL's `tiled_copy` produces incorrect results when copying into a swizzled `ComposedLayout` smem target if the thread layout requires multi-K iteration per thread (i.e. `CPY_K > 1` in the partitioned `(CPY, CPY_M, CPY_K)` view). When `CPY_K == 1` the same pattern is correct, and the equivalent C++ CuTe code is correct for both. ## Environment - `nvidia-cutlass-dsl` (pip, latest) - GPU: NVIDIA RTX 5080 (SM 120 / Blackwell) - CUDA 13.1, Python 3.12, Linux ## Minimal Repro ```python import math import numpy as np import cupy as cp import cutlass import cutlass.cute as cute from cutlass.cute import nvgpu from cutlass.cute.runtime import from_dlpack import cuda.bindings.driver as cuda_driver BM, BK = 64, 16 Tm, Tn = 8, 8 # Tn < BK → CPY_K = BK/Tn = 2 per thread # Set Tn=16 to make CPY_K=1 and see the correct case. class Roundtrip: @cute.jit def __call__(self, mA, mOut, stream: cuda_driver.CUstream = cuda_driver.CUstream( cuda_driver.CUstream_flags.CU_STREAM_DEFAULT)): # Swizzled sA layout via ComposedLayout + tile_to_shape atom_M = max(BK, Tm) swz_B = int(math.log2(BK)) swz_S = int(math.log2(atom_M)) swizzle_atom = cute.make_composed_layout( cute.make_swizzle(swz_B, 0,..."
github_search_external_partial,float16,NVIDIA/cutlass,3241,[BUG] CuTe DSL 4.5.0 / 4.5.1 [cu13] drops predicated cute.copy / emits infinite loop,https://github.com/NVIDIA/cutlass/issues/3241,open,2026-05-16T03:27:43Z,2026-05-16T07:10:09Z,bug|? - Needs Triage|CuTe DSL,nan_inf|dtype_casting|crash_compile,nan_inf,memory_mask_bounds|compiler_codegen|async_race_ordering|hardware_backend,7,"### Which component has the problem? CuTe DSL ### Bug Report CuTe DSL 4.5.0/4.5.1 with [cu13] appears to miscompile a predicated cute.copy from rmem to gmem. The same repro passes with 4.4.2 [cu13] and with 4.5.x default/cu12 libs. This looks specific to the 4.5.x cu13 lowering/libs path. This shows up when we're testing rmsnorm bwd in quack with cute-dsl 4.5.1 [cu13]. Minimal repro: ```python #!/usr/bin/env python3 from __future__ import annotations import os from pathlib import Path DUMP_DIR = Path(os.environ.setdefault(""CUTE_DSL_DUMP_DIR"", ""/tmp/cute_pred_copy_repro"")) DUMP_DIR.mkdir(parents=True, exist_ok=True) os.environ.setdefault(""CUTE_DSL_KEEP"", ""ir,ptx"") os.environ.setdefault(""CUTE_DSL_KEEP_IR"", ""1"") os.environ.setdefault(""CUTE_DSL_KEEP_PTX"", ""1"") os.environ.setdefault(""CUTE_DSL_NO_CACHE"", ""1"") os.environ.setdefault(""CUTE_DSL_DISABLE_FILE_CACHING"", ""1"") import torch import cutlass import cutlass.cute as cute from cutlass import Boolean, Float16, Float32 from cutlass.cute.runtime import from_dlpack M = 2 N = 16 VEC = 8 @cute.kernel def kernel(out: cute.Tensor): bidx, _, _ = cute.arch.block_idx() gdim, _, _ = cute.arch.grid_dim() # Use a 128-bit fp16 tiled-copy atom only ..."
github_search_external_partial,cuda compile,vllm-project/vllm,23517,[Bug]: EngineCore died unexpectedly When Inference llama(generate),https://github.com/vllm-project/vllm/issues/23517,open,2025-08-25T03:01:57Z,2026-03-29T02:17:28Z,bug|unstale,overflow_underflow|precision_tolerance|dtype_casting|performance_only,overflow_underflow,memory_mask_bounds|async_race_ordering|hardware_backend|reduction_accumulation|environment_configuration,7,"### Your current environment <details> <summary>The output of <code>python collect_env.py</code></summary> ```text ============================== System Info ============================== OS : Ubuntu 24.04.1 LTS (x86_64) GCC version : (Ubuntu 13.3.0-6ubuntu2~24.04) 13.3.0 Clang version : Could not collect CMake version : version 3.28.3 Libc version : glibc-2.39 ============================== PyTorch Info ============================== PyTorch version : 2.7.1+cu126 Is debug build : False CUDA used to build PyTorch : 12.6 ROCM used to build PyTorch : N/A ============================== Python Environment ============================== Python version : 3.12.11 | packaged by Anaconda, Inc. | (main, Jun 5 2025, 13:09:17) [GCC 11.2.0] (64-bit runtime) Python platform : Linux-6.14.0-28-generic-x86_64-with-glibc2.39 ============================== CUDA / GPU Info ============================== Is CUDA available : True CUDA runtime version : 12.8.61 CUDA_MODULE_LOADING set to : LAZY GPU models and configuration : GPU 0: NVIDIA GeForce RTX 4060 Ti GPU 1: NVIDIA GeForce RTX 4060 Ti Nvidia driver version : 570.181 cuDNN version : Could not collect HIP runtime version : N/A MIOpen runtime ver..."
github_search_external_partial,inf,vllm-project/vllm,31394,[Bug]: accuracy issue with VLLM_USE_FLASHINFER_MOE_FP8=1 for Qwen3-Coder-480B-A35B-Instruct-FP8,https://github.com/vllm-project/vllm/issues/31394,open,2025-12-26T17:42:01Z,2026-03-23T19:28:03Z,bug,overflow_underflow|dtype_casting,overflow_underflow,memory_mask_bounds|async_race_ordering|hardware_backend|environment_configuration,7,"### Your current environment Flashinfer fp8 moe does not seem to work correctly. Saw this issue on both B200 and GB300. <summary>The output of <code>python collect_env.py</code></summary> ```text Your output of `python collect_env.py` here Collecting environment information... ============================== System Info ============================== OS : CentOS Stream 9 (x86_64) GCC version : (GCC) 11.5.0 20240719 (Red Hat 11.5.0-14) Clang version : Could not collect CMake version : version 4.1.0 Libc version : glibc-2.34 ============================== PyTorch Info ============================== PyTorch version : 2.9.1+cu128 Is debug build : False CUDA used to build PyTorch : 12.8 ROCM used to build PyTorch : N/A ============================== Python Environment ============================== Python version : 3.12.11 (main, Aug 14 2025, 00:00:00) [GCC 11.5.0 20240719 (Red Hat 11.5.0-11)] (64-bit runtime) Python platform : Linux-6.13.2-0_fbk8_0_g8695f611147d-x86_64-with-glibc2.34 ============================== CUDA / GPU Info ============================== Is CUDA available : True CUDA runtime version : 12.9.86 CUDA_MODULE_LOADING set to : GPU models and configuration : GPU 0: NV..."
github_search_external_partial,float16,vllm-project/vllm,31718,[Installation]: cuda error when install from source,https://github.com/vllm-project/vllm/issues/31718,open,2026-01-05T10:51:47Z,2026-05-01T02:18:21Z,installation|stale,crash_compile,crash_compile,compiler_codegen|async_race_ordering|hardware_backend|api_semantics|environment_configuration,7,"### Your current environment ```text Collecting environment information... ============================== System Info ============================== OS : Rocky Linux release 8.10 (Green Obsidian) (x86_64) GCC version : (GCC) 12.2.1 20221121 (Red Hat 12.2.1-7) Clang version : Could not collect CMake version : version 3.26.5 Libc version : glibc-2.28 ============================== PyTorch Info ============================== PyTorch version : 2.9.1+cu128 Is debug build : False CUDA used to build PyTorch : 12.8 ROCM used to build PyTorch : N/A ============================== Python Environment ============================== Python version : 3.12.12 | packaged by conda-forge | (main, Oct 22 2025, 23:25:55) [GCC 14.3.0] (64-bit runtime) Python platform : Linux-4.18.0-553.22.1.el8_10.x86_64-x86_64-with-glibc2.28 ============================== CUDA / GPU Info ============================== Is CUDA available : True CUDA runtime version : 12.2.91 CUDA_MODULE_LOADING set to : GPU models and configuration : GPU 0: NVIDIA RTX 6000 Ada Generation GPU 1: NVIDIA RTX 6000 Ada Generation GPU 2: NVIDIA RTX 6000 Ada Generation GPU 3: NVIDIA RTX 6000 Ada Generation Nvidia driver version : 550.127.05 ..."
github_search_external_partial,underflow,vllm-project/vllm,34694,[Bug]: BF16 NVFP4 Marlin produces garbled output on GPUs without native FP4 support,https://github.com/vllm-project/vllm/issues/34694,open,2026-02-17T12:39:51Z,2026-04-14T11:50:09Z,bug,overflow_underflow|dtype_casting,overflow_underflow,memory_mask_bounds|async_race_ordering|hardware_backend|environment_configuration,7,"### Your current environment <details> <summary><strong>Your current environment</strong></summary> Collecting environment information... ============================== System Info ============================== OS : Ubuntu 24.04.3 LTS (x86_64) GCC version : (Ubuntu 13.3.0-6ubuntu2~24.04) 13.3.0 Clang version : Could not collect CMake version : version 4.2.1 Libc version : glibc-2.39 ============================== PyTorch Info ============================== PyTorch version : 2.10.0+cu128 Is debug build : False CUDA used to build PyTorch : 12.8 ROCM used to build PyTorch : N/A ============================== Python Environment ============================== Python version : 3.12.7 | packaged by Anaconda, Inc. | (main, Oct 4 2024, 13:27:36) [GCC 11.2.0] (64-bit runtime) Python platform : Linux-6.14.0-37-generic-x86_64-with-glibc2.39 ============================== CUDA / GPU Info ============================== Is CUDA available : True CUDA runtime version : 12.8.61 CUDA_MODULE_LOADING set to : GPU models and configuration : GPU 0: NVIDIA GeForce RTX 4090 Nvidia driver version : 580.105.08 cuDNN version : Could not collect HIP runtime version : N/A MIOpen runtime version : N/A Is XNN..."
github_search_external_partial,cuda compile,vllm-project/vllm,37996,[Bug]: Qwen3.5 397B GPTQ model outputs all exclamation points on ROCM,https://github.com/vllm-project/vllm/issues/37996,open,2026-03-24T11:04:07Z,2026-04-08T15:19:22Z,bug|rocm|quantization,overflow_underflow|dtype_casting|crash_compile|performance_only,overflow_underflow,memory_mask_bounds|compiler_codegen|async_race_ordering|hardware_backend|reduction_accumulation|api_semantics|environment_configuration,7,"### Your current environment <details> <summary>The output of <code>python collect_env.py</code></summary> ```text Collecting environment information... ============================== System Info ============================== OS : Ubuntu 22.04.5 LTS (x86_64) GCC version : (Ubuntu 11.4.0-1ubuntu1~22.04.2) 11.4.0 Clang version : 20.0.0git (https://github.com/RadeonOpenCompute/llvm-project roc-7.0.0 25314 f4087f6b428f0e6f575ebac8a8a724dab123d06e) CMake version : version 3.31.10 Libc version : glibc-2.35 ============================== PyTorch Info ============================== PyTorch version : 2.9.1+git8907517 Is debug build : False CUDA used to build PyTorch : N/A ROCM used to build PyTorch : 7.0.51831-a3e329ad8 ============================== Python Environment ============================== Python version : 3.12.12 (main, Oct 10 2025, 08:52:57) [GCC 11.4.0] (64-bit runtime) Python platform : Linux-6.8.0-87-generic-x86_64-with-glibc2.35 ============================== CUDA / GPU Info ============================== Is CUDA available : True CUDA runtime version : Could not collect CUDA_MODULE_LOADING set to : GPU models and configuration : (gfx908:sramecc+:xnack-) Nvidia driver ver..."
github_search_external_partial,bfloat16,vllm-project/vllm,38064,[Bug] W4A8-INT compressed_tensors silently runs W4A16 — activations never quantized to int8,https://github.com/vllm-project/vllm/issues/38064,open,2026-03-25T03:59:30Z,2026-03-25T03:59:30Z,,dtype_casting|performance_only,dtype_casting,hardware_backend,7,"## Summary The W4A8-INT quantization path in `compressed_tensors` silently degrades to W4A16 on all GPUs. Activations are never quantized to int8 — the kernel receives bf16 input regardless of the configured quantization scheme. ## Root Cause In `compressed_tensors_w4a8_int.py`, `create_weights` passes `act_type=params_dtype` (which is `torch.bfloat16`) instead of `torch.int8` to `MPLinearLayerConfig`: ```python # Current (broken) mp_linear_kernel_config = MPLinearLayerConfig( ... act_type=params_dtype, # bf16 — wrong! ... ) # Fix mp_linear_kernel_config = MPLinearLayerConfig( ... act_type=torch.int8, # correct ... ) ``` Because `act_type` is `bf16`, the Marlin kernel's `apply_gptq_marlin_linear` never enters the int8 quantization branch: ```python if input_dtype == torch.int8: reshaped_x, a_scales = marlin_quant_input(...) # ← never reached ``` ## Verification Add a dtype print in `apply_gptq_marlin_linear`: ```python print(f""x.dtype={x.dtype}"", file=sys.stderr, flush=True) # Outputs: x.dtype=torch.bfloat16 ← should be torch.int8 ``` (Use `VLLM_ENABLE_V1_MULTIPROCESSING=0` to force single-process so the print is visible.) ## Impact All GPUs (A100, L40, A30, etc.). Every W4A8-IN..."
github_search_external_partial,overflow,vllm-project/vllm,38428,[Bug]: V1 Engine: EngineDeadError (AssertionError) on max_model_len overflow during realtime audio streaming,https://github.com/vllm-project/vllm/issues/38428,open,2026-03-28T11:05:30Z,2026-03-29T11:34:14Z,bug,overflow_underflow|crash_compile,overflow_underflow,async_race_ordering|hardware_backend|api_semantics|environment_configuration,7,"When using the V1 engine/scheduler with a realtime audio model (e.g., `mistralai/Voxtral-Mini-4B-Realtime-2602`), reaching the `max_model_len` limit results in a hard crash (`EngineDeadError`) of the entire engine instead of a graceful termination of the stream. In a realtime audio streaming context, continuous token growth is expected. Currently, hitting the max token limit mid-stream triggers a strict token accounting assertion (`AssertionError: Sampled token IDs exceed the max model length`) in the V1 scheduler (`gpu_model_runner.py`). This brings down the engine core entirely, rather than simply stopping the generation for that specific request with a `finish_reason=""length""`. **Steps to Reproduce:** 1. Start vLLM with the V1 engine and a realtime audio model. 2. Stream audio continuously from a client without explicitly closing or resetting the connection. 3. Once the context reaches `max_model_len` (in this case, 4096), the engine crashes with `EngineDeadError`. **Environment / Configuration:** * **Model:** `mistralai/Voxtral-Mini-4B-Realtime-2602` * **vLLM (v0.18.0 with V1 Engine)** via Docker on a single RTX 5060 Ti 16GB (CUDA 13.1). * **Command / Setup:** `docker build ..."
github_search_external_partial,nan,vllm-project/vllm,38754,[Bug]: GPT OSS Router GEMM Causing NaNs,https://github.com/vllm-project/vllm/issues/38754,open,2026-04-01T21:15:58Z,2026-04-01T21:15:58Z,bug,needs_review,needs_review,hardware_backend|environment_configuration,7,"### Your current environment <details> reproduced on various commits since b1169d7be8add20ab1db4bc93c2b5c6336ef9754, on 1xB200. Multiple fresh installs, both cu129 and cu130 </details> ### 🐛 Describe the bug The custom router GEMM kernel is causing infrequent NaNs in an internal test that poisons the correctness of the EAGLE draft model. It seems to only occur in very specific scenarios involving cuda graphs, prefix caching, and chunked prefills. Identified root-cause by manual bisection: https://github.com/vllm-project/vllm/pull/37205, originally manifested as acceptance rates of EAGLE3 going to zero. No special flags needed to reproduce, just running gpt-oss-120b on 1xB200 with EAGLE3 enabled. Unfortunately I cannot share the script to reproduce the failure, it is an internal script for multi-turn chat replay. ### Before submitting a new issue... - [x] Make sure you already searched for relevant issues, and asked the chatbot living at the bottom right corner of the [documentation page](https://docs.vllm.ai/en/latest/), which can answer lots of frequently asked questions."
github_search_external_partial,underflow,vllm-project/vllm,38994,Qwen-3.5 9B often producing repetitive/garbled output with Intel Backend,https://github.com/vllm-project/vllm/issues/38994,open,2026-04-04T19:51:48Z,2026-05-13T06:57:11Z,bug,overflow_underflow|dtype_casting|crash_compile,overflow_underflow,memory_mask_bounds|compiler_codegen|async_race_ordering|hardware_backend|reduction_accumulation|environment_configuration,7,"### Your current environment This was the output from running python collect_env.py (running in docker image) ============================== System Info ============================== OS : Ubuntu 24.04.4 LTS (x86_64) GCC version : (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0 Clang version : Could not collect CMake version : version 4.3.1 Libc version : glibc-2.39 ============================== PyTorch Info ============================== PyTorch version : 2.10.0+xpu Is debug build : False CUDA used to build PyTorch : None ROCM used to build PyTorch : N/A ============================== Python Environment ============================== Python version : 3.12.3 (main, Mar 3 2026, 12:15:18) [GCC 13.3.0] (64-bit runtime) Python platform : Linux-6.17.0-20-generic-x86_64-with-glibc2.39 ============================== CUDA / GPU Info ============================== Is CUDA available : False CUDA runtime version : No CUDA CUDA_MODULE_LOADING set to : N/A GPU models and configuration : No CUDA Nvidia driver version : No CUDA cuDNN version : No CUDA HIP runtime version : N/A MIOpen runtime version : N/A Is XNNPACK available : True ============================== CPU Info ============================..."
github_search_external_partial,incorrect result,vllm-project/vllm,39000,[Bug]: Gemma 4 MoE (26B-A4B) — runtime MXFP4 quantization crashes during weight loading in fused MoE layer,https://github.com/vllm-project/vllm/issues/39000,open,2026-04-04T21:29:01Z,2026-04-04T21:29:01Z,bug,dtype_casting|crash_compile|performance_only,dtype_casting,memory_mask_bounds|compiler_codegen|hardware_backend|reduction_accumulation|api_semantics|environment_configuration,7,"### Your current environment - vLLM version: v0.19.0 - GPU: NVIDIA RTX PRO 6000 Blackwell Server Edition (96GB GDDR7, SM 12.0) - OS: Linux 5.15.0-171-generic - CUDA: 13.0 - Python: 3.12 - Docker image: `vllm/vllm-openai:v0.19.0-x86_64-cu130-ubuntu2404` (with `transformers>=5.5.0`) ## Model `google/gemma-4-26B-A4B-it` (MoE, 128 experts, 8 active per token) ## Command ```bash vllm serve google/gemma-4-26B-A4B-it \ --data-parallel-size 1 \ --quantization mxfp4 \ --max-model-len 25600 \ --max-num-seqs 32 \ --kv-cache-dtype fp8 \ --gpu-memory-utilization 0.92 \ --trust-remote-code ``` ### 🐛 Describe the bug Runtime MXFP4 quantization (`--quantization mxfp4`) crashes during weight loading for the Gemma 4 MoE model, even with `--data-parallel-size 1`. The fused MoE weight loader at `layer.py:1073` attempts to access `loaded_weight.shape[2]`, but the weight tensor is 2D, not 3D, causing an `IndexError`. This is effectively the same class of bug as #35329 and #35324, but specifically reproduced with `google/gemma-4-26B-A4B-it` (Gemma 4 MoE). Filing separately because: 1. Those issues focus on other MoE architectures (DeepSeek, Qwen, Mixtral). 2. Gemma 4 MoE is a new model with a unique e..."
github_search_external_partial,inf,vllm-project/vllm,39071,[Bug]: Gemma 4 31B Structured Outputs weird behaviour / character output - might be a quick solve,https://github.com/vllm-project/vllm/issues/39071,open,2026-04-06T08:57:28Z,2026-04-14T14:02:01Z,bug,nan_inf|overflow_underflow,nan_inf,memory_mask_bounds|async_race_ordering|hardware_backend|environment_configuration,7,"### Your current environment <details> <summary>The output of <code>python collect_env.py</code></summary> ```text ============================== System Info ============================== OS : Ubuntu 24.04.3 LTS (x86_64) GCC version : (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0 Clang version : Could not collect CMake version : Could not collect Libc version : glibc-2.39 ============================== PyTorch Info ============================== PyTorch version : 2.10.0+cu129 Is debug build : False CUDA used to build PyTorch : 12.9 ROCM used to build PyTorch : N/A ============================== Python Environment ============================== Python version : 3.13.5 | packaged by Anaconda, Inc. | (main, Jun 12 2025, 16:09:02) [GCC 11.2.0] (64-bit runtime) Python platform : Linux-6.8.0-90-generic-x86_64-with-glibc2.39 ============================== CUDA / GPU Info ============================== Is CUDA available : True CUDA runtime version : Could not collect CUDA_MODULE_LOADING set to : GPU models and configuration : GPU 0: NVIDIA RTX PRO 6000 Blackwell Workstation Edition Nvidia driver version : 580.126.09 cuDNN version : Could not collect HIP runtime version : N/A MIOpen runtime v..."
github_search_external_partial,tolerance,vllm-project/vllm,39549,"test_fused_marlin_moe borderline tolerance failure at m=666, K=2048 on L4",https://github.com/vllm-project/vllm/issues/39549,open,2026-04-11T00:06:28Z,2026-04-11T08:37:13Z,,precision_tolerance|dtype_casting,precision_tolerance,async_race_ordering|hardware_backend,7,"`test_fused_marlin_moe` fails on L4 (SM89) at m=666, K=2048 with max absolute error 0.04297 vs `atol=4e-2`. Failures are 1-4 elements out of 1.4M (0.0003%). **Investigation:** - FP32 accumulation is used on SM80+ (`use_fp16_accum = false`) — not an accumulation precision issue - Partial block handling is correct: predicated loads skip padding rows, output writes are guarded by `row < block_num_valid_tokens` - The `default_vllm_config` fixture does not change Marlin kernel dispatch — `moe_wna16_marlin_gemm` is a direct C++ call with no config-dependent paths - The error is inherent 4-bit weight quantization noise accumulated over K=2048 at the test's fixed seed (`torch.cuda.manual_seed(1)`) - m=1 and m=123 pass at the same K=2048. Only m=666 (chosen as a non-aligned stress test) is borderline - The error varies by L4 instance — PR #39024 passed all MOE tests on a different L4 `test_fused_marlin_moe_with_bias` already uses `@pytest.mark.flaky(reruns=2)` for similar borderline behavior. The base test should probably match, since the 0.003 margin over tolerance is within hardware variance range. Observed during CI for #35568. Only surfaces when MOE tests are triggered by csrc/ changes."
github_search_external_partial,precision,vllm-project/vllm,40001,[Performance]: vllm 19.0 online server测试波动偏大,https://github.com/vllm-project/vllm/issues/40001,open,2026-04-16T10:34:15Z,2026-04-16T10:36:12Z,performance,precision_tolerance|performance_only,precision_tolerance,hardware_backend|reduction_accumulation|environment_configuration,7,"### Proposal to improve performance 将模型部署成server做测测试，命令如下： ``` export CUBLAS_WORKSPACE_CONFIG=:4096:8 export PYTHONHASHSEED=0 OMP_NUM_THREADS=1 \ CUDA_VISIBLE_DEVICES=0,1,2,3,4,5,6,7 python -m vllm.entrypoints.openai.api_server --model /models/Qwen3-VL-8B-Instruct --served-model-name Qwen3-VL-8B-Instruct --port=8007 --limit-mm-per-prompt.image=15 --seed 42 --gpu-memory-utilization 0.90 --trust-remote-code True --tensor-parallel-size 8 --attention-backend FLASH_ATTN ``` 在batch size 为32，temperature 0 seed 42下请求调用，一批116的数据测试acc波动很大 ``` accuracy: 0.7155172413793104 precision: 0.7916666666666666 recall: 0.6551724137931034 f1: 0.7169811320754716 tp: 38 fp: 10 fn: 20 tn: 45 accuracy: 0.7844827586206896 precision: 0.7692307692307693 recall: 0.8333333333333334 f1: 0.8 tp: 50 fp: 15 fn: 10 tn: 41 ""accuracy"": 0.7241379310344828, ""precision"": 0.7959183673469388, ""recall"": 0.6724137931034483, ""f1"": 0.7289719626168225, ""tp"": 39, ""fp"": 10, ""fn"": 19, ""tn"": 45, ``` ACC最大靠近7个点 ### Report of performance regression _No response_ ### Misc discussion on performance _No response_ ### Your current environment (if you think it is necessary) ```text The output of `python collect_env.py` ``` ### Before su..."
github_search_external_partial,cuda compile,vllm-project/vllm,40259,[Bug]: v0.19.1 Crash with CUDA invalid argument / Segfault when using KV Offloading + EAGLE3 + Expert Parallel (on 8x H20 141GB),https://github.com/vllm-project/vllm/issues/40259,open,2026-04-18T18:50:45Z,2026-05-15T19:50:51Z,bug,overflow_underflow|dtype_casting|crash_compile,overflow_underflow,memory_mask_bounds|compiler_codegen|async_race_ordering|hardware_backend|api_semantics|environment_configuration,7,"### Your current environment <details> <summary>The output of <code>python collect_env.py</code></summary> ```text (base) user1@user1:/ssd1/tmp$ python3 collect_env.py Collecting environment information... ============================== System Info ============================== OS : Ubuntu 22.04.4 LTS (x86_64) GCC version : (Ubuntu 11.4.0-1ubuntu1~22.04.2) 11.4.0 Clang version : Could not collect CMake version : Could not collect Libc version : glibc-2.35 ============================== PyTorch Info ============================== PyTorch version : 2.9.0+cu128 Is debug build : False CUDA used to build PyTorch : 12.8 ROCM used to build PyTorch : N/A XPU used to build PyTorch : N/A ============================== Python Environment ============================== Python version : 3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:16:10) [GCC 11.2.0] (64-bit runtime) Python platform : Linux-5.15.0-94-generic-x86_64-with-glibc2.35 ============================== CUDA / GPU Info ============================== Is CUDA available : True CUDA runtime version : 12.6.85 CUDA_MODULE_LOADING set to : GPU models and configuration : GPU 0: NVIDIA H20-3e GPU 1: NVIDIA H20-3e GPU 2: NVIDIA..."
github_search_external_partial,cuda compile,vllm-project/vllm,40740,[Bug]: assert is_mixture_of_experts fails on vllm serve with --enable-eplb,https://github.com/vllm-project/vllm/issues/40740,open,2026-04-23T21:26:46Z,2026-04-23T21:44:31Z,bug,overflow_underflow|crash_compile,overflow_underflow,memory_mask_bounds|compiler_codegen|async_race_ordering|hardware_backend|api_semantics|environment_configuration,7,"### Your current environment <details> <summary>The output of <code>python collect_env.py</code></summary> Collecting environment information... ============================== System Info ============================== OS : Ubuntu 22.04.5 LTS (x86_64) GCC version : (Ubuntu 11.4.0-1ubuntu1~22.04.3) 11.4.0 Clang version : Could not collect CMake version : Could not collect Libc version : glibc-2.35 ============================== PyTorch Info ============================== PyTorch version : 2.10.0+cu128 Is debug build : False CUDA used to build PyTorch : 12.8 ROCM used to build PyTorch : N/A XPU used to build PyTorch : N/A ============================== Python Environment ============================== Python version : 3.10.20 (main, Mar 11 2026, 17:46:40) [GCC 14.3.0] (64-bit runtime) Python platform : Linux-5.15.0-161-generic-x86_64-with-glibc2.35 ============================== CUDA / GPU Info ============================== Is CUDA available : True CUDA runtime version : 12.9.86 CUDA_MODULE_LOADING set to : GPU models and configuration : GPU 0: Quadro RTX 5000 GPU 1: Quadro RTX 5000 Nvidia driver version : 580.95.05 cuDNN version : Could not collect HIP runtime version : N/A MIOp..."
