blind_id,repository,issue_number,url,annotator_a_primary,annotator_b_primary,annotator_a_causes,annotator_b_causes,gold_primary_failure,gold_secondary_cause_labels_pipe_separated,gold_is_true_numerical_failure,gold_evidence_quote,adjudicator_id,adjudication_notes
GNF-0022-a403f994,pytorch/pytorch,179711,https://github.com/pytorch/pytorch/issues/179711,dtype_casting,dtype_casting,memory_mask_bounds|compiler_codegen|reduction_accumulation,memory_mask_bounds|compiler_codegen|reduction_accumulation,dtype_casting,memory_mask_bounds|compiler_codegen|hardware_backend|reduction_accumulation,yes,"e** (a) Instead of cache inputs as float32, we directly cache them as float16 and only convert to float32 at the time of computation",human_adjudicator_01,A/B agreed on dtype_casting; adjudicator accepted after evidence check.
GNF-0023-93595bc9,cupy/cupy,9907,https://github.com/cupy/cupy/issues/9907,dtype_casting,crash_compile,hardware_backend|api_semantics|environment_configuration,hardware_backend|api_semantics|environment_configuration,crash_compile,memory_mask_bounds|compiler_codegen|async_race_ordering|hardware_backend,unclear,guess_routine TypeError: Wrong type ((<class 'numpy,human_adjudicator_01,"Resolved disagreement: A=dtype_casting (yes), B=crash_compile (unclear); gold set to crash_compile with true_numerical_failure=unclear."
GNF-0024-543e6651,pytorch/pytorch,138570,https://github.com/pytorch/pytorch/issues/138570,nan_inf,nan_inf,reduction_accumulation|api_semantics,memory_mask_bounds|compiler_codegen|async_race_ordering,nan_inf,memory_mask_bounds|compiler_codegen|async_race_ordering|hardware_backend,yes,std_mean` returns `NaN` as mean of an `inf` array,human_adjudicator_01,A/B agreed on nan_inf; adjudicator accepted after evidence check.
GNF-0025-d23b5aed,numba/numba,8891,https://github.com/numba/numba/issues/8891,nan_inf,nan_inf,memory_mask_bounds|compiler_codegen|hardware_backend,memory_mask_bounds|compiler_codegen|hardware_backend,nan_inf,memory_mask_bounds|compiler_codegen|hardware_backend|reduction_accumulation,yes,nan) # type: ignore elif ff is np,human_adjudicator_01,A/B agreed on nan_inf; adjudicator accepted after evidence check.
GNF-0026-8ee693c5,rapidsai/cudf,2283,https://github.com/rapidsai/cudf/issues/2283,precision_tolerance,precision_tolerance,memory_mask_bounds|hardware_backend|api_semantics,memory_mask_bounds|hardware_backend|api_semantics,performance_only,memory_mask_bounds|hardware_backend|api_semantics|environment_configuration,no,Not sure if my approach is wrong or there is some other underlying issue,human_adjudicator_01,A/B agreed on performance_only; adjudicator accepted after evidence check.
GNF-0027-933bf558,cupy/cupy,7933,https://github.com/cupy/cupy/issues/7933,not_numerical_failure,not_numerical_failure,reduction_accumulation|api_semantics|environment_configuration,reduction_accumulation|api_semantics|environment_configuration,dtype_casting,memory_mask_bounds|hardware_backend|reduction_accumulation|api_semantics,yes,`cupy.testing.for*dtypes()` seem to turn skipped tests into passed,human_adjudicator_01,A/B agreed on dtype_casting; adjudicator accepted after evidence check.
GNF-0028-64f6040c,rapidsai/cudf,19375,https://github.com/rapidsai/cudf/issues/19375,nan_inf,nan_inf,reduction_accumulation|api_semantics,memory_mask_bounds|async_race_ordering|hardware_backend,nan_inf,memory_mask_bounds|async_race_ordering|hardware_backend|reduction_accumulation,yes,[BUG] pylibcudf/libcudf minimum reduce with nan seems to misbehave? **Describe the bug** While I _think_ libcudf min/max ignore,human_adjudicator_01,A/B agreed on nan_inf; adjudicator accepted after evidence check.
GNF-0029-5f61e128,rapidsai/cudf,16029,https://github.com/rapidsai/cudf/issues/16029,precision_tolerance,crash_compile,memory_mask_bounds|async_race_ordering|reduction_accumulation,memory_mask_bounds|async_race_ordering|reduction_accumulation,not_numerical_failure,memory_mask_bounds|async_race_ordering|hardware_backend|reduction_accumulation,no,[QST] TypeError: Argument 'real' has incorrect type (expected numpy,human_adjudicator_01,"Resolved disagreement: A=precision_tolerance (yes), B=crash_compile (unclear); gold set to not_numerical_failure with true_numerical_failure=no."
GNF-0030-a4314978,pytorch/pytorch,181146,https://github.com/pytorch/pytorch/issues/181146,precision_tolerance,nan_inf,compiler_codegen|api_semantics,compiler_codegen|async_race_ordering|hardware_backend,nan_inf,memory_mask_bounds|compiler_codegen|hardware_backend|reduction_accumulation,yes,"rifted, and a downstream `MulBackward0` eventually produced NaN",human_adjudicator_01,"Resolved disagreement: A=precision_tolerance (yes), B=nan_inf (yes); gold set to nan_inf with true_numerical_failure=yes."
GNF-0031-dff9514d,numba/numba,3203,https://github.com/numba/numba/issues/3203,not_numerical_failure,performance_only,api_semantics,hardware_backend|environment_configuration,dtype_casting,compiler_codegen|hardware_backend|api_semantics|environment_configuration,yes,TCC Performance: Host to Device; Device to Host; Host to Host; Single-precision float; Double-precision float; Fron Nsight Monitor: WDDM TDR Delay; WDDM TDR En,human_adjudicator_01,"Resolved disagreement: A=not_numerical_failure (no), B=performance_only (no); gold set to dtype_casting with true_numerical_failure=yes."
GNF-0032-76c19db8,cupy/cupy,9015,https://github.com/cupy/cupy/issues/9015,dtype_casting,dtype_casting,api_semantics,compiler_codegen|hardware_backend|api_semantics,dtype_casting,compiler_codegen|async_race_ordering|hardware_backend|api_semantics,yes,Casting an array to a byteswapped dtype does a view not a cast ### Description When casting a cupy array to a [byteswapped](https://numpy,human_adjudicator_01,A/B agreed on dtype_casting; adjudicator accepted after evidence check.
GNF-0033-1f6d8975,triton-lang/triton,10176,https://github.com/triton-lang/triton/issues/10176,precision_tolerance,dtype_casting,reduction_accumulation|compiler_codegen,compiler_codegen|hardware_backend|reduction_accumulation,dtype_casting,memory_mask_bounds|compiler_codegen|hardware_backend|reduction_accumulation,yes,"float32)`, looks like triton will fallback to TF32 precision",human_adjudicator_01,"Resolved disagreement: A=precision_tolerance (yes), B=dtype_casting (yes); gold set to dtype_casting with true_numerical_failure=yes."
GNF-0034-77cd048a,triton-lang/triton,1302,https://github.com/triton-lang/triton/issues/1302,dtype_casting,crash_compile,memory_mask_bounds|compiler_codegen|hardware_backend,memory_mask_bounds|compiler_codegen|hardware_backend,dtype_casting,memory_mask_bounds|compiler_codegen|hardware_backend|reduction_accumulation,yes,"full((BLOCK_HEIGHT, K_DIM), value=1, dtype=tl",human_adjudicator_01,"Resolved disagreement: A=dtype_casting (unclear), B=crash_compile (unclear); gold set to dtype_casting with true_numerical_failure=yes."
GNF-0035-1d6522c2,pytorch/pytorch,166131,https://github.com/pytorch/pytorch/issues/166131,precision_tolerance,not_numerical_failure,compiler_codegen|hardware_backend|api_semantics,compiler_codegen|hardware_backend|api_semantics,precision_tolerance,compiler_codegen|async_race_ordering|hardware_backend|api_semantics,yes,view from tensor(requires_grad=False) in autograd function may cause incorrect requires_grad attribute,human_adjudicator_01,"Resolved disagreement: A=precision_tolerance (yes), B=not_numerical_failure (no); gold set to precision_tolerance with true_numerical_failure=yes."
GNF-0036-b3e8f03a,jax-ml/jax,37001,https://github.com/jax-ml/jax/issues/37001,dtype_casting,crash_compile,memory_mask_bounds|compiler_codegen|async_race_ordering,memory_mask_bounds|compiler_codegen|async_race_ordering,dtype_casting,memory_mask_bounds|compiler_codegen|async_race_ordering|hardware_backend,yes,"ll( send_contiguous->opaque(), recv_contiguous->opaque(), ToNcclCount(dtype, count), nccl_dtype, comm_, AsCudaStream(stream)) failed: unhandled system erro",human_adjudicator_01,"Resolved disagreement: A=dtype_casting (unclear), B=crash_compile (unclear); gold set to dtype_casting with true_numerical_failure=yes."
GNF-0037-7af727c1,rapidsai/cudf,16578,https://github.com/rapidsai/cudf/issues/16578,crash_compile,crash_compile,memory_mask_bounds|compiler_codegen|hardware_backend,memory_mask_bounds|compiler_codegen|hardware_backend,not_numerical_failure,memory_mask_bounds|compiler_codegen|async_race_ordering|hardware_backend,no,"ning the `compute-sanitizer` tool on code invoking the parquet reader fails, this led me to try the `PARQUET_TESTS` unit tests which fail very early",human_adjudicator_01,A/B agreed on not_numerical_failure; adjudicator accepted after evidence check.
GNF-0038-ba034dce,triton-lang/triton,2218,https://github.com/triton-lang/triton/issues/2218,dtype_casting,crash_compile,memory_mask_bounds|compiler_codegen|hardware_backend,memory_mask_bounds|compiler_codegen|hardware_backend,dtype_casting,memory_mask_bounds|compiler_codegen|async_race_ordering|hardware_backend,yes,The issue can be solved by setting `int minBitwidth = 0;` (in line https://github.com/openai/triton/blob/17d633a64e43337037d2e873b029fab92422762f/lib/Dialect/TritonGPU/Transforms/AccelerateMatmul.cpp#L299) but also comme,human_adjudicator_01,"Resolved disagreement: A=dtype_casting (yes), B=crash_compile (unclear); gold set to dtype_casting with true_numerical_failure=yes."
GNF-0039-1a4af8a4,cupy/cupy,9777,https://github.com/cupy/cupy/issues/9777,dtype_casting,not_numerical_failure,compiler_codegen|hardware_backend|api_semantics,environment_configuration,dtype_casting,memory_mask_bounds|compiler_codegen|async_race_ordering|hardware_backend,yes,python File /opt/conda/lib/python3.12/site-packages/cupy/__init__.py:18 14 _environment._preload_library('cutensor') # NOQA 17 try: ---> 18 from cupy import _core # NOQA 19 except ImportError as exc: 20 raise ImportError,human_adjudicator_01,"Resolved disagreement: A=dtype_casting (unclear), B=not_numerical_failure (no); gold set to dtype_casting with true_numerical_failure=yes."
GNF-0040-5f558cf9,pytorch/pytorch,180126,https://github.com/pytorch/pytorch/issues/180126,precision_tolerance,not_numerical_failure,compiler_codegen|hardware_backend|environment_configuration,compiler_codegen|hardware_backend|environment_configuration,dtype_casting,compiler_codegen|async_race_ordering|hardware_backend|api_semantics,yes,DISABLED test_triton_kernel_dtype_view_cfg_cpp_wrapper (__main__.KernelTests),human_adjudicator_01,"Resolved disagreement: A=precision_tolerance (yes), B=not_numerical_failure (no); gold set to dtype_casting with true_numerical_failure=yes."
GNF-0041-2e844e08,numba/numba,9814,https://github.com/numba/numba/issues/9814,precision_tolerance,not_numerical_failure,memory_mask_bounds|compiler_codegen|async_race_ordering,memory_mask_bounds|compiler_codegen|async_race_ordering,dtype_casting,memory_mask_bounds|compiler_codegen|async_race_ordering|hardware_backend,yes,__Installed Packages__ Package Version ---------------------------- ----------- absl-py 2.1.0 alembic 1.13.3 astunparse 1.6.3 certifi 2024.8.30 charset-normalizer 3.4.0 colorlog 6.9.0 contourpy 1.3.0 cycler 0.12.1 dbus-p,human_adjudicator_01,"Resolved disagreement: A=precision_tolerance (yes), B=not_numerical_failure (no); gold set to dtype_casting with true_numerical_failure=yes."
GNF-0042-938c1ba1,jax-ml/jax,36766,https://github.com/jax-ml/jax/issues/36766,overflow_underflow,crash_compile,memory_mask_bounds|compiler_codegen|hardware_backend,memory_mask_bounds|compiler_codegen|hardware_backend,overflow_underflow,memory_mask_bounds|compiler_codegen|async_race_ordering|hardware_backend,yes,The root cause is an eager overflow check in `SearchSorted,human_adjudicator_01,"Resolved disagreement: A=overflow_underflow (yes), B=crash_compile (unclear); gold set to overflow_underflow with true_numerical_failure=yes."
GNF-0043-75ac4cd1,numba/numba,10325,https://github.com/numba/numba/issues/10325,nan_inf,needs_review,memory_mask_bounds|compiler_codegen|hardware_backend,memory_mask_bounds|compiler_codegen|hardware_backend,nan_inf,memory_mask_bounds|compiler_codegen|async_race_ordering|hardware_backend,yes,Max relative difference among violations: inf ACTUAL: array([[[ 70,human_adjudicator_01,"Resolved disagreement: A=nan_inf (yes), B=needs_review (unclear); gold set to nan_inf with true_numerical_failure=yes."
GNF-0044-58d8c7b3,rapidsai/cudf,13233,https://github.com/rapidsai/cudf/issues/13233,not_numerical_failure,precision_tolerance,environment_configuration,memory_mask_bounds|compiler_codegen|hardware_backend,not_numerical_failure,memory_mask_bounds|compiler_codegen|hardware_backend|reduction_accumulation,no,s you're facing? I'm going to do my best to guess what might be going wrong,human_adjudicator_01,"Resolved disagreement: A=not_numerical_failure (no), B=precision_tolerance (unclear); gold set to not_numerical_failure with true_numerical_failure=no."
GNF-0045-d28f7a7d,cupy/cupy,851,https://github.com/cupy/cupy/issues/851,not_numerical_failure,not_numerical_failure,api_semantics,hardware_backend,nan_inf,compiler_codegen|hardware_backend|api_semantics,yes,* Check arguments for `nan`s and `inf`s after each kernel launch?,human_adjudicator_01,A/B agreed on nan_inf; adjudicator accepted after evidence check.
GNF-0046-21fccfc5,jax-ml/jax,3411,https://github.com/jax-ml/jax/issues/3411,performance_only,performance_only,unknown,compiler_codegen|hardware_backend|api_semantics,dtype_casting,compiler_codegen|hardware_backend|api_semantics|environment_configuration,yes,precision <class 'numpy.float64'> (64bit vs 64bit) custom force time: 0.0011749029159545898 custom force jvp time: 0.0010498356819152832 testing jit backend: None jax time: 0.11883214712142945 jax jvp time: 0.26240644216,human_adjudicator_01,A/B agreed on dtype_casting; adjudicator accepted after evidence check.
GNF-0047-c6f710e5,numba/numba,7062,https://github.com/numba/numba/issues/7062,overflow_underflow,overflow_underflow,compiler_codegen|hardware_backend|api_semantics,compiler_codegen|hardware_backend|api_semantics,overflow_underflow,compiler_codegen|hardware_backend|reduction_accumulation|api_semantics,yes,Runtime integer calculation overflow Not sure if this can be classified as a bug but I thought I would post this jus,human_adjudicator_01,A/B agreed on overflow_underflow; adjudicator accepted after evidence check.
GNF-0048-07821d1f,cupy/cupy,2248,https://github.com/cupy/cupy/issues/2248,overflow_underflow,needs_review,memory_mask_bounds|hardware_backend|reduction_accumulation,memory_mask_bounds|hardware_backend|reduction_accumulation,overflow_underflow,memory_mask_bounds|hardware_backend|reduction_accumulation|api_semantics,yes,floating point errors Odd discrepancies for simple maths without overflow potential where there shouldn't really be disagreement ```bash nvidia-docker ru,human_adjudicator_01,"Resolved disagreement: A=overflow_underflow (yes), B=needs_review (unclear); gold set to overflow_underflow with true_numerical_failure=yes."
GNF-0049-80ab540f,cupy/cupy,6661,https://github.com/cupy/cupy/issues/6661,precision_tolerance,overflow_underflow,api_semantics,compiler_codegen|hardware_backend|api_semantics,overflow_underflow,compiler_codegen|hardware_backend|api_semantics|environment_configuration,yes,ic Thanks for your reporting! This bug looks to be caused by an int64 overflow,human_adjudicator_01,"Resolved disagreement: A=precision_tolerance (yes), B=overflow_underflow (yes); gold set to overflow_underflow with true_numerical_failure=yes."
GNF-0050-b61f01c8,rapidsai/cudf,20408,https://github.com/rapidsai/cudf/issues/20408,dtype_casting,crash_compile,memory_mask_bounds|reduction_accumulation|api_semantics,memory_mask_bounds|reduction_accumulation|api_semantics,dtype_casting,memory_mask_bounds|async_race_ordering|hardware_backend|reduction_accumulation,yes,"DECIMAL128: 27>)>, 'round', (2, 'half_to_even'), Cast(<DataType(polars=Decimal(precision=None, scale=6), plc=<type_id",human_adjudicator_01,"Resolved disagreement: A=dtype_casting (yes), B=crash_compile (unclear); gold set to dtype_casting with true_numerical_failure=yes."
GNF-0051-53841ba4,numba/numba,4713,https://github.com/numba/numba/issues/4713,performance_only,not_numerical_failure,memory_mask_bounds|compiler_codegen|hardware_backend,memory_mask_bounds|compiler_codegen|hardware_backend,not_numerical_failure,memory_mask_bounds|compiler_codegen|hardware_backend|api_semantics,no,org/numba-doc/latest/user/performance-tips,human_adjudicator_01,"Resolved disagreement: A=performance_only (no), B=not_numerical_failure (no); gold set to not_numerical_failure with true_numerical_failure=no."
GNF-0052-c0b07407,jax-ml/jax,36886,https://github.com/jax-ml/jax/issues/36886,precision_tolerance,dtype_casting,async_race_ordering|compiler_codegen,memory_mask_bounds|compiler_codegen|async_race_ordering,dtype_casting,memory_mask_bounds|compiler_codegen|async_race_ordering|hardware_backend,yes,"import os os.environ[""JAX_PLATFORMS""] = ""cpu"" os.environ[""XLA_FLAGS""] = ""--xla_force_host_platform_device_count=2"" import jax import jax.numpy as jnp from jax.sharding import Mesh, PartitionSpec as P, NamedSharding from ",human_adjudicator_01,"Resolved disagreement: A=precision_tolerance (yes), B=dtype_casting (yes); gold set to dtype_casting with true_numerical_failure=yes."
GNF-0053-9d7e3d51,pytorch/pytorch,121226,https://github.com/pytorch/pytorch/issues/121226,precision_tolerance,nan_inf,api_semantics|hardware_backend,compiler_codegen|hardware_backend|api_semantics,nan_inf,compiler_codegen|async_race_ordering|hardware_backend|api_semantics,yes,ibe the bug The initial vector is a float tensor containing NaN,human_adjudicator_01,"Resolved disagreement: A=precision_tolerance (yes), B=nan_inf (yes); gold set to nan_inf with true_numerical_failure=yes."
GNF-0054-d98d7afd,rapidsai/cudf,2543,https://github.com/rapidsai/cudf/issues/2543,precision_tolerance,precision_tolerance,reduction_accumulation,memory_mask_bounds|async_race_ordering|hardware_backend,not_numerical_failure,memory_mask_bounds|async_race_ordering|hardware_backend|reduction_accumulation,no,truncated] I believe this is just due to the nature of floating point precision,human_adjudicator_01,A/B agreed on not_numerical_failure; adjudicator accepted after evidence check.
GNF-0055-6da9303a,numba/numba,2011,https://github.com/numba/numba/issues/2011,not_numerical_failure,needs_review,api_semantics,hardware_backend|api_semantics,not_numerical_failure,hardware_backend|api_semantics,no,improve cuda gufunc: multiple output arguments,human_adjudicator_01,"Resolved disagreement: A=not_numerical_failure (no), B=needs_review (unclear); gold set to not_numerical_failure with true_numerical_failure=no."
GNF-0056-d1d1b50f,triton-lang/triton,6748,https://github.com/triton-lang/triton/issues/6748,overflow_underflow,overflow_underflow,memory_mask_bounds|compiler_codegen,memory_mask_bounds|compiler_codegen|hardware_backend,overflow_underflow,memory_mask_bounds|compiler_codegen|hardware_backend|reduction_accumulation,yes,hould use int64 as its latent operating data type by default to avoid overflow ### Describe the bug Its common to do offsetting on pointers for a block of ele,human_adjudicator_01,A/B agreed on overflow_underflow; adjudicator accepted after evidence check.
